Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
,(s),(mm),(kN),(mm),(%),(MPa),
"","0.0000","0.0000","0.0000","0.0000","0.0000","-0.0010","0.0000"
"","0.0200","0.0017","-0.0001","0.0017","0.0041","-0.0061","0.0000"
"","0.0400","0.0085","0.0000","0.0085","0.0213","-0.0020","0.0000"
"","0.0600","0.0236","0.0001","0.0236","0.0590","0.0069","0.0000"
"","0.0800","0.0465","0.0001","0.0465","0.1163","0.0087","0.0000"
"","0.1000","0.0712","0.0001","0.0712","0.1780","0.0064","0.0000"
"","0.1200","0.0940","0.0000","0.0940","0.2349","-0.0010","0.0000"
"","0.1400","0.1140","0.0000","0.1140","0.2851","-0.0030","0.0000"
"","0.1600","0.1326","0.0003","0.1326","0.3314","0.0276","0.0000"
"","0.1800","0.1502","0.0010","0.1502","0.3754","0.1037","0.0000"
"","0.2000","0.1674","0.0020","0.1674","0.4185","0.1952","0.0000"
"","0.2200","0.1845","0.0029","0.1845","0.4613","0.2910","0.0000"
"","0.2400","0.2016","0.0038","0.2016","0.5041","0.3804","0.0000"
"","0.2600","0.2185","0.0047","0.2185","0.5463","0.4673","0.0000"
"","0.2800","0.2350","0.0055","0.2350","0.5876","0.5541","0.0000"
"","0.3000","0.2516","0.0064","0.2516","0.6289","0.6406","0.0000"
"","0.3200","0.2682","0.0073","0.2682","0.6706","0.7268","0.0000"
"","0.3400","0.2852","0.0081","0.2852","0.7131","0.8072","0.0000"
"","0.3600","0.3019","0.0089","0.3019","0.7547","0.8886","0.0000"
"","0.3800","0.3186","0.0097","0.3186","0.7966","0.9747","0.0000"
"","0.4000","0.3354","0.0105","0.3354","0.8385","1.0533","0.0000"
"","0.4200","0.3519","0.0114","0.3519","0.8798","1.1363","0.0000"
"","0.4400","0.3682","0.0122","0.3682","0.9205","1.2198","0.0000"
"","0.4600","0.3849","0.0130","0.3849","0.9622","1.2993","0.0000"
"","0.4800","0.4017","0.0138","0.4017","1.0044","1.3786","0.0000"
"","0.5000","0.4186","0.0146","0.4186","1.0466","1.4616","0.0000"
"","0.5200","0.4352","0.0154","0.4352","1.0879","1.5410","0.0000"
"","0.5400","0.4519","0.0162","0.4519","1.1298","1.6195","0.0000"
"","0.5600","0.4684","0.0170","0.4684","1.1711","1.6960","0.0000"
"","0.5800","0.4849","0.0177","0.4849","1.2121","1.7729","0.0000"
"","0.6000","0.5013","0.0185","0.5013","1.2532","1.8485","0.0000"
"","0.6200","0.5180","0.0192","0.5180","1.2951","1.9247","0.0000"
"","0.6400","0.5350","0.0200","0.5350","1.3376","2.0021","0.0000"
"","0.6600","0.5518","0.0208","0.5518","1.3795","2.0807","0.0000"
"","0.6800","0.5686","0.0215","0.5686","1.4214","2.1534","0.0000"
"","0.7000","0.5852","0.0223","0.5852","1.4630","2.2270","0.0000"
"","0.7200","0.6018","0.0230","0.6018","1.5046","2.3024","0.0000"
"","0.7400","0.6184","0.0238","0.6184","1.5459","2.3784","0.0000"
"","0.7600","0.6350","0.0245","0.6350","1.5876","2.4502","0.0000"
"","0.7800","0.6518","0.0253","0.6518","1.6295","2.5262","0.0000"
"","0.8000","0.6685","0.0260","0.6685","1.6714","2.6021","0.0000"
"","0.8200","0.6852","0.0268","0.6852","1.7130","2.6795","0.0000"
"","0.8400","0.7017","0.0275","0.7017","1.7543","2.7519","0.0000"
"","0.8600","0.7182","0.0283","0.7182","1.7956","2.8278","0.0000"
"","0.8800","0.7349","0.0290","0.7349","1.8372","2.9017","0.0000"
"","0.9000","0.7517","0.0298","0.7517","1.8791","2.9777","0.0000"
"","0.9200","0.7684","0.0305","0.7684","1.9211","3.0521","0.0000"
"","0.9400","0.7851","0.0312","0.7851","1.9627","3.1249","0.0000"
"","0.9600","0.8016","0.0320","0.8016","2.0040","3.2009","0.0000"
"","0.9800","0.8182","0.0328","0.8182","2.0456","3.2772","0.0000"
"","1.0000","0.8349","0.0336","0.8349","2.0872","3.3562","0.0000"
"","1.0200","0.8514","0.0343","0.8514","2.1285","3.4337","0.0000"
"","1.0400","0.8681","0.0351","0.8681","2.1702","3.5079","0.0000"
"","1.0600","0.8847","0.0358","0.8847","2.2118","3.5839","0.0000"
"","1.0800","0.9016","0.0367","0.9016","2.2540","3.6652","0.0000"
"","1.1000","0.9186","0.0375","0.9186","2.2965","3.7460","0.0000"
"","1.1200","0.9354","0.0383","0.9354","2.3384","3.8335","0.0000"
"","1.1400","0.9518","0.0391","0.9518","2.3794","3.9085","0.0000"
"","1.1600","0.9682","0.0398","0.9682","2.4204","3.9814","0.0000"
"","1.1800","0.9848","0.0406","0.9848","2.4620","4.0592","0.0000"
"","1.2000","1.0016","0.0414","1.0016","2.5040","4.1392","0.0000"
"","1.2200","1.0182","0.0422","1.0182","2.5456","4.2178","0.0000"
"","1.2400","1.0350","0.0430","1.0350","2.5875","4.2982","0.0000"
"","1.2600","1.0519","0.0438","1.0519","2.6297","4.3798","0.0000"
"","1.2800","1.0684","0.0446","1.0684","2.6710","4.4621","0.0000"
"","1.3000","1.0849","0.0455","1.0849","2.7123","4.5464","0.0000"
"","1.3200","1.1017","0.0462","1.1017","2.7542","4.6247","0.0000"
"","1.3400","1.1187","0.0471","1.1187","2.7967","4.7064","0.0000"
"","1.3600","1.1353","0.0479","1.1353","2.8384","4.7879","0.0000"
"","1.3800","1.1519","0.0487","1.1519","2.8797","4.8711","0.0000"
"","1.4000","1.1685","0.0495","1.1685","2.9213","4.9512","0.0000"
"","1.4200","1.1850","0.0503","1.1850","2.9626","5.0307","0.0000"
"","1.4400","1.2016","0.0511","1.2016","3.0039","5.1102","0.0000"
"","1.4600","1.2182","0.0519","1.2182","3.0455","5.1898","0.0000"
"","1.4800","1.2351","0.0528","1.2351","3.0877","5.2827","0.0000"
"","1.5000","1.2519","0.0537","1.2519","3.1297","5.3680","0.0000"
"","1.5200","1.2686","0.0545","1.2686","3.1716","5.4491","0.0000"
"","1.5400","1.2853","0.0554","1.2853","3.2132","5.5368","0.0000"
"","1.5600","1.3017","0.0562","1.3017","3.2542","5.6214","0.0000"
"","1.5800","1.3182","0.0570","1.3182","3.2955","5.7049","0.0000"
"","1.6000","1.3347","0.0579","1.3347","3.3368","5.7919","0.0000"
"","1.6200","1.3516","0.0587","1.3516","3.3790","5.8723","0.0000"
"","1.6400","1.3685","0.0596","1.3685","3.4213","5.9558","0.0000"
"","1.6600","1.3853","0.0604","1.3853","3.4632","6.0412","0.0000"
"","1.6800","1.4019","0.0613","1.4019","3.5048","6.1288","0.0000"
"","1.7000","1.4182","0.0622","1.4182","3.5455","6.2169","0.0000"
"","1.7200","1.4348","0.0630","1.4348","3.5871","6.3013","0.0000"
"","1.7400","1.4515","0.0638","1.4515","3.6287","6.3830","0.0000"
"","1.7600","1.4685","0.0647","1.4685","3.6712","6.4672","0.0000"
"","1.7800","1.4853","0.0655","1.4853","3.7131","6.5532","0.0000"
"","1.8000","1.5019","0.0664","1.5019","3.7548","6.6428","0.0000"
"","1.8200","1.5184","0.0673","1.5184","3.7961","6.7277","0.0000"
"","1.8400","1.5350","0.0681","1.5350","3.8374","6.8126","0.0000"
"","1.8600","1.5514","0.0690","1.5514","3.8784","6.9031","0.0000"
"","1.8800","1.5681","0.0699","1.5681","3.9203","6.9882","0.0000"
"","1.9000","1.5850","0.0707","1.5850","3.9625","7.0685","0.0000"
"","1.9200","1.6019","0.0715","1.6019","4.0047","7.1504","0.0000"
"","1.9400","1.6187","0.0723","1.6187","4.0466","7.2341","0.0000"
"","1.9600","1.6352","0.0732","1.6352","4.0880","7.3221","0.0000"
"","1.9800","1.6517","0.0741","1.6517","4.1293","7.4096","0.0000"
"","2.0000","1.6682","0.0750","1.6682","4.1706","7.4954","0.0000"
"","2.0200","1.6849","0.0758","1.6849","4.2122","7.5775","0.0000"
"","2.0400","1.7017","0.0766","1.7017","4.2541","7.6587","0.0000"
"","2.0600","1.7183","0.0774","1.7183","4.2957","7.7428","0.0000"
"","2.0800","1.7352","0.0783","1.7352","4.3380","7.8273","0.0000"
"","2.1000","1.7518","0.0791","1.7518","4.3796","7.9149","0.0000"
"","2.1200","1.7685","0.0800","1.7685","4.4212","8.0022","0.0000"
"","2.1400","1.7850","0.0808","1.7850","4.4625","8.0850","0.0000"
"","2.1600","1.8014","0.0817","1.8014","4.5035","8.1688","0.0000"
"","2.1800","1.8183","0.0825","1.8183","4.5457","8.2529","0.0000"
"","2.2000","1.8352","0.0834","1.8352","4.5879","8.3373","0.0000"
"","2.2200","1.8521","0.0843","1.8521","4.6301","8.4274","0.0000"
"","2.2400","1.8686","0.0852","1.8686","4.6715","8.5170","0.0000"
"","2.2600","1.8851","0.0861","1.8851","4.7128","8.6063","0.0000"
"","2.2800","1.9018","0.0870","1.9018","4.7544","8.6958","0.0000"
"","2.3000","1.9183","0.0878","1.9183","4.7957","8.7833","0.0000"
"","2.3200","1.9348","0.0887","1.9348","4.8370","8.8700","0.0000"
"","2.3400","1.9515","0.0896","1.9515","4.8786","8.9572","0.0000"
"","2.3600","1.9682","0.0904","1.9682","4.9206","9.0410","0.0000"
"","2.3800","1.9851","0.0913","1.9851","4.9628","9.1262","0.0000"
"","2.4000","2.0016","0.0922","2.0016","5.0041","9.2155","0.0000"
"","2.4200","2.0180","0.0931","2.0180","5.0451","9.3069","0.0000"
"","2.4400","2.0348","0.0940","2.0348","5.0870","9.3961","0.0000"
"","2.4600","2.0517","0.0948","2.0517","5.1292","9.4828","0.0000"
"","2.4800","2.0686","0.0957","2.0686","5.1714","9.5700","0.0000"
"","2.5000","2.0853","0.0966","2.0853","5.2133","9.6571","0.0000"
"","2.5200","2.1020","0.0974","2.1020","5.2549","9.7438","0.0000"
"","2.5400","2.1184","0.0983","2.1184","5.2960","9.8297","0.0000"
"","2.5600","2.1349","0.0991","2.1349","5.3373","9.9109","0.0000"
"","2.5800","2.1516","0.1000","2.1516","5.3789","9.9977","0.0000"
"","2.6000","2.1683","0.1009","2.1683","5.4208","10.0861","0.0000"
"","2.6200","2.1852","0.1018","2.1852","5.4630","10.1756","0.0000"
"","2.6400","2.2019","0.1026","2.2019","5.5046","10.2604","0.0000"
"","2.6600","2.2183","0.1034","2.2183","5.5457","10.3447","0.0000"
"","2.6800","2.2347","0.1043","2.2347","5.5867","10.4284","0.0000"
"","2.7000","2.2513","0.1051","2.2513","5.6283","10.5136","0.0000"
"","2.7200","2.2682","0.1060","2.2682","5.6705","10.6011","0.0000"
"","2.7400","2.2851","0.1069","2.2851","5.7127","10.6871","0.0000"
"","2.7600","2.3018","0.1078","2.3018","5.7546","10.7759","0.0000"
"","2.7800","2.3185","0.1087","2.3185","5.7962","10.8654","0.0000"
"","2.8000","2.3353","0.1095","2.3353","5.8381","10.9498","0.0000"
"","2.8200","2.3519","0.1104","2.3519","5.8798","11.0355","0.0000"
"","2.8400","2.3683","0.1112","2.3683","5.9208","11.1243","0.0000"
"","2.8600","2.3848","0.1122","2.3848","5.9621","11.2165","0.0000"
"","2.8800","2.4015","0.1131","2.4015","6.0037","11.3083","0.0000"
"","2.9000","2.4184","0.1140","2.4184","6.0459","11.4025","0.0000"
"","2.9200","2.4350","0.1150","2.4350","6.0875","11.5019","0.0000"
"","2.9400","2.4517","0.1159","2.4517","6.1291","11.5945","0.0000"
"","2.9600","2.4684","0.1168","2.4684","6.1711","11.6820","0.0000"
"","2.9800","2.4850","0.1179","2.4850","6.2124","11.7869","0.0000"
"","3.0000","2.5015","0.1189","2.5015","6.2537","11.8865","0.0000"
"","3.0200","2.5181","0.1198","2.5181","6.2953","11.9807","0.0000"
"","3.0400","2.5349","0.1208","2.5349","6.3372","12.0775","0.0000"
"","3.0600","2.5515","0.1218","2.5515","6.3788","12.1763","0.0000"
"","3.0800","2.5684","0.1227","2.5684","6.4210","12.2723","0.0000"
"","3.1000","2.5852","0.1237","2.5852","6.4630","12.3681","0.0000"
"","3.1200","2.6018","0.1247","2.6018","6.5046","12.4678","0.0000"
"","3.1400","2.6184","0.1257","2.6184","6.5459","12.5651","0.0000"
"","3.1600","2.6349","0.1266","2.6349","6.5872","12.6624","0.0000"
"","3.1800","2.6516","0.1276","2.6516","6.6291","12.7618","0.0000"
"","3.2000","2.6685","0.1286","2.6685","6.6713","12.8626","0.0000"
"","3.2200","2.6853","0.1296","2.6853","6.7132","12.9591","0.0000"
"","3.2400","2.7019","0.1306","2.7019","6.7548","13.0567","0.0000"
"","3.2600","2.7186","0.1315","2.7186","6.7965","13.1539","0.0000"
"","3.2800","2.7352","0.1325","2.7352","6.8381","13.2518","0.0000"
"","3.3000","2.7518","0.1335","2.7518","6.8794","13.3514","0.0000"
"","3.3200","2.7685","0.1344","2.7685","6.9213","13.4413","0.0000"
"","3.3400","2.7853","0.1354","2.7853","6.9632","13.5392","0.0000"
"","3.3600","2.8020","0.1364","2.8020","7.0051","13.6380","0.0000"
"","3.3800","2.8187","0.1374","2.8187","7.0467","13.7357","0.0000"
"","3.4000","2.8351","0.1383","2.8351","7.0878","13.8322","0.0000"
"","3.4200","2.8517","0.1392","2.8517","7.1294","13.9239","0.0000"
"","3.4400","2.8684","0.1401","2.8684","7.1710","14.0143","0.0000"
"","3.4600","2.8850","0.1410","2.8850","7.2126","14.1027","0.0000"
"","3.4800","2.9018","0.1419","2.9018","7.2545","14.1908","0.0000"
"","3.5000","2.9187","0.1428","2.9187","7.2967","14.2750","0.0000"
"","3.5200","2.9353","0.1435","2.9353","7.3383","14.3530","0.0000"
"","3.5400","2.9517","0.1442","2.9517","7.3794","14.4237","0.0000"
"","3.5600","2.9683","0.1448","2.9683","7.4207","14.4755","0.0000"
"","3.5800","2.9849","0.1451","2.9849","7.4623","14.5100","0.0000"
"","3.6000","3.0017","0.1452","3.0017","7.5042","14.5231","0.0000"
"","3.6200","3.0182","0.1451","3.0182","7.5455","14.5083","0.0000"
"","3.6400","3.0351","0.1447","3.0351","7.5877","14.4723","0.0000"
"","3.6600","3.0520","0.1443","3.0520","7.6299","14.4262","0.0000"
"","3.6800","3.0685","0.1438","3.0685","7.6712","14.3836","0.0000"
"","3.7000","3.0849","0.1436","3.0849","7.7123","14.3604","0.0000"
"","3.7200","3.1016","0.1436","3.1016","7.7539","14.3581","0.0000"
"","3.7400","3.1183","0.1437","3.1183","7.7958","14.3650","0.0000"
"","3.7600","3.1348","0.1438","3.1348","7.8371","14.3778","0.0000"
"","3.7800","3.1516","0.1440","3.1516","7.8790","14.3962","0.0000"
"","3.8000","3.1684","0.1442","3.1684","7.9209","14.4202","0.0000"
"","3.8200","3.1849","0.1445","3.1849","7.9623","14.4458","0.0000"
"","3.8400","3.2013","0.1447","3.2013","8.0033","14.4728","0.0000"
"","3.8600","3.2181","0.1450","3.2181","8.0452","14.5028","0.0000"
"","3.8800","3.2351","0.1454","3.2351","8.0877","14.5428","0.0000"
"","3.9000","3.2518","0.1459","3.2518","8.1296","14.5888","0.0000"
"","3.9200","3.2685","0.1464","3.2685","8.1712","14.6386","0.0000"
"","3.9400","3.2855","0.1469","3.2855","8.2137","14.6905","0.0000"
"","3.9600","3.3020","0.1474","3.3020","8.2550","14.7435","0.0000"
"","3.9800","3.3182","0.1479","3.3182","8.2955","14.7943","0.0000"
"","4.0000","3.3348","0.1484","3.3348","8.3371","14.8441","0.0000"
"","4.0200","3.3514","0.1490","3.3514","8.3784","14.8991","0.0000"
"","4.0400","3.3679","0.1495","3.3679","8.4197","14.9474","0.0000"
"","4.0600","3.3848","0.1499","3.3848","8.4619","14.9893","0.0000"
"","4.0800","3.4018","0.1504","3.4018","8.5044","15.0437","0.0000"
"","4.1000","3.4187","0.1510","3.4187","8.5466","15.0976","0.0000"
"","4.1200","3.4352","0.1515","3.4352","8.5880","15.1463","0.0000"
"","4.1400","3.4517","0.1519","3.4517","8.6293","15.1910","0.0000"
"","4.1600","3.4685","0.1523","3.4685","8.6712","15.2295","0.0000"
"","4.1800","3.4852","0.1527","3.4852","8.7131","15.2705","0.0000"
"","4.2000","3.5018","0.1531","3.5018","8.7544","15.3100","0.0000"
"","4.2200","3.5183","0.1535","3.5183","8.7957","15.3469","0.0000"
"","4.2400","3.5351","0.1539","3.5351","8.8376","15.3868","0.0000"
"","4.2600","3.5518","0.1543","3.5518","8.8795","15.4288","0.0000"
"","4.2800","3.5683","0.1547","3.5683","8.9209","15.4674","0.0000"
"","4.3000","3.5851","0.1551","3.5851","8.9628","15.5058","0.0000"
"","4.3200","3.6021","0.1555","3.6021","9.0053","15.5478","0.0000"
"","4.3400","3.6186","0.1559","3.6186","9.0466","15.5888","0.0000"
"","4.3600","3.6353","0.1562","3.6353","9.0882","15.6249","0.0000"
"","4.3800","3.6518","0.1566","3.6518","9.1295","15.6565","0.0000"
"","4.4000","3.6683","0.1569","3.6683","9.1709","15.6860","0.0000"
"","4.4200","3.6849","0.1573","3.6849","9.2122","15.7308","0.0000"
"","4.4400","3.7014","0.1577","3.7014","9.2535","15.7696","0.0000"
"","4.4600","3.7183","0.1580","3.7183","9.2957","15.8005","0.0000"
"","4.4800","3.7352","0.1583","3.7352","9.3379","15.8301","0.0000"
"","4.5000","3.7520","0.1586","3.7520","9.3801","15.8625","0.0000"
"","4.5200","3.7686","0.1590","3.7686","9.4214","15.8965","0.0000"
"","4.5400","3.7852","0.1593","3.7852","9.4630","15.9304","0.0000"
"","4.5600","3.8017","0.1597","3.8017","9.5044","15.9655","0.0000"
"","4.5800","3.8184","0.1600","3.8184","9.5460","16.0040","0.0000"
"","4.6000","3.8352","0.1605","3.8352","9.5879","16.0485","0.0000"
"","4.6200","3.8519","0.1610","3.8519","9.6298","16.0985","0.0000"
"","4.6400","3.8688","0.1615","3.8688","9.6720","16.1507","0.0000"
"","4.6600","3.8853","0.1620","3.8853","9.7133","16.1999","0.0000"
"","4.6800","3.9017","0.1625","3.9017","9.7543","16.2533","0.0000"
"","4.7000","3.9184","0.1630","3.9184","9.7960","16.3029","0.0000"
"","4.7200","3.9349","0.1635","3.9349","9.8373","16.3452","0.0000"
"","4.7400","3.9517","0.1638","3.9517","9.8792","16.3841","0.0000"
"","4.7600","3.9683","0.1642","3.9683","9.9208","16.4223","0.0000"
"","4.7800","3.9852","0.1647","3.9852","9.9630","16.4685","0.0000"
"","4.8000","4.0016","0.1651","4.0016","10.0040","16.5103","0.0000"
"","4.8200","4.0181","0.1655","4.0181","10.0453","16.5511","0.0000"
"","4.8400","4.0348","0.1660","4.0348","10.0870","16.5985","0.0000"
"","4.8600","4.0514","0.1665","4.0514","10.1286","16.6504","0.0000"
"","4.8800","4.0682","0.1671","4.0682","10.1705","16.7084","0.0000"
"","4.9000","4.0848","0.1676","4.0848","10.2121","16.7634","0.0000"
"","4.9200","4.1018","0.1682","4.1018","10.2546","16.8197","0.0000"
"","4.9400","4.1185","0.1688","4.1185","10.2962","16.8773","0.0000"
"","4.9600","4.1350","0.1693","4.1350","10.3375","16.9322","0.0000"
"","4.9800","4.1517","0.1698","4.1517","10.3791","16.9829","0.0000"
"","5.0000","4.1684","0.1703","4.1684","10.4211","17.0287","0.0000"
"","5.0200","4.1851","0.1708","4.1851","10.4627","17.0795","0.0000"
"","5.0400","4.2018","0.1714","4.2018","10.5046","17.1393","0.0000"
"","5.0600","4.2186","0.1720","4.2186","10.5465","17.1983","0.0000"
"","5.0800","4.2354","0.1726","4.2354","10.5884","17.2561","0.0000"
"","5.1000","4.2518","0.1731","4.2518","10.6294","17.3140","0.0000"
"","5.1200","4.2681","0.1737","4.2681","10.6702","17.3741","0.0000"
"","5.1400","4.2847","0.1743","4.2847","10.7118","17.4348","0.0000"
"","5.1600","4.3016","0.1750","4.3016","10.7540","17.4955","0.0000"
"","5.1800","4.3184","0.1756","4.3184","10.7959","17.5574","0.0000"
"","5.2000","4.3351","0.1762","4.3351","10.8378","17.6206","0.0000"
"","5.2200","4.3519","0.1768","4.3519","10.8797","17.6829","0.0000"
"","5.2400","4.3682","0.1774","4.3682","10.9204","17.7428","0.0000"
"","5.2600","4.3845","0.1780","4.3845","10.9612","17.8007","0.0000"
"","5.2800","4.4012","0.1786","4.4012","11.0031","17.8612","0.0000"
"","5.3000","4.4183","0.1793","4.4183","11.0459","17.9264","0.0000"
"","5.3200","4.4352","0.1799","4.4352","11.0881","17.9925","0.0000"
"","5.3400","4.4521","0.1806","4.4521","11.1303","18.0614","0.0000"
"","5.3600","4.4688","0.1813","4.4688","11.1719","18.1292","0.0000"
"","5.3800","4.4853","0.1820","4.4853","11.2132","18.1957","0.0000"
"","5.4000","4.5016","0.1826","4.5016","11.2539","18.2553","0.0000"
"","5.4200","4.5181","0.1831","4.5181","11.2953","18.3121","0.0000"
"","5.4400","4.5349","0.1837","4.5349","11.3372","18.3699","0.0000"
"","5.4600","4.5518","0.1843","4.5518","11.3794","18.4315","0.0000"
"","5.4800","4.5684","0.1850","4.5684","11.4210","18.5011","0.0000"
"","5.5000","4.5850","0.1857","4.5850","11.4626","18.5736","0.0000"
"","5.5200","4.6017","0.1864","4.6017","11.5042","18.6375","0.0000"
"","5.5400","4.6183","0.1870","4.6183","11.5458","18.7037","0.0000"
"","5.5600","4.6349","0.1877","4.6349","11.5872","18.7740","0.0000"
"","5.5800","4.6515","0.1884","4.6515","11.6288","18.8428","0.0000"
"","5.6000","4.6685","0.1891","4.6685","11.6713","18.9138","0.0000"
"","5.6200","4.6853","0.1899","4.6853","11.7132","18.9859","0.0000"
"","5.6400","4.7018","0.1906","4.7018","11.7545","19.0586","0.0000"
"","5.6600","4.7184","0.1913","4.7184","11.7961","19.1270","0.0000"
"","5.6800","4.7350","0.1920","4.7350","11.8374","19.1987","0.0000"
"","5.7000","4.7515","0.1927","4.7515","11.8788","19.2675","0.0000"
"","5.7200","4.7683","0.1933","4.7683","11.9207","19.3303","0.0000"
"","5.7400","4.7853","0.1939","4.7853","11.9632","19.3924","0.0000"
"","5.7600","4.8020","0.1946","4.8020","12.0051","19.4571","0.0000"
"","5.7800","4.8187","0.1952","4.8187","12.0467","19.5237","0.0000"
"","5.8000","4.8352","0.1959","4.8352","12.0880","19.5889","0.0000"
"","5.8200","4.8516","0.1965","4.8516","12.1290","19.6499","0.0000"
"","5.8400","4.8681","0.1971","4.8681","12.1703","19.7093","0.0000"
"","5.8600","4.8848","0.1977","4.8848","12.2120","19.7659","0.0000"
"","5.8800","4.9015","0.1983","4.9015","12.2539","19.8349","0.0000"
"","5.9000","4.9183","0.1991","4.9183","12.2958","19.9064","0.0000"
"","5.9200","4.9352","0.1997","4.9352","12.3380","19.9715","0.0000"
"","5.9400","4.9517","0.2004","4.9517","12.3793","20.0450","0.0000"
"","5.9600","4.9684","0.2011","4.9684","12.4209","20.1131","0.0000"
"","5.9800","4.9850","0.2018","4.9850","12.4625","20.1770","0.0000"
"","6.0000","5.0018","0.2024","5.0018","12.5044","20.2398","0.0000"
"","6.0200","5.0183","0.2030","5.0183","12.5458","20.3022","0.0000"
"","6.0400","5.0350","0.2037","5.0350","12.5874","20.3650","0.0000"
"","6.0600","5.0518","0.2043","5.0518","12.6296","20.4294","0.0000"
"","6.0800","5.0685","0.2049","5.0685","12.6712","20.4935","0.0000"
"","6.1000","5.0847","0.2056","5.0847","12.7116","20.5619","0.0000"
"","6.1200","5.1014","0.2063","5.1014","12.7535","20.6276","0.0000"
"","6.1400","5.1182","0.2069","5.1182","12.7955","20.6919","0.0000"
"","6.1600","5.1348","0.2076","5.1348","12.8371","20.7626","0.0000"
"","6.1800","5.1516","0.2083","5.1516","12.8790","20.8313","0.0000"
"","6.2000","5.1686","0.2090","5.1686","12.9215","20.8995","0.0000"
"","6.2200","5.1851","0.2096","5.1851","12.9628","20.9620","0.0000"
"","6.2400","5.2015","0.2103","5.2015","13.0038","21.0270","0.0000"
"","6.2600","5.2183","0.2109","5.2183","13.0457","21.0906","0.0000"
"","6.2800","5.2351","0.2116","5.2351","13.0876","21.1628","0.0000"
"","6.3000","5.2515","0.2124","5.2515","13.1287","21.2372","0.0000"
"","6.3200","5.2682","0.2131","5.2682","13.1706","21.3060","0.0000"
"","6.3400","5.2853","0.2137","5.2853","13.2134","21.3717","0.0000"
"","6.3600","5.3022","0.2144","5.3022","13.2556","21.4407","0.0000"
"","6.3800","5.3186","0.2151","5.3186","13.2966","21.5099","0.0000"
"","6.4000","5.3349","0.2157","5.3349","13.3373","21.5715","0.0000"
"","6.4200","5.3517","0.2163","5.3517","13.3792","21.6269","0.0000"
"","6.4400","5.3687","0.2169","5.3687","13.4217","21.6865","0.0000"
"","6.4600","5.3852","0.2175","5.3852","13.4631","21.7508","0.0000"
"","6.4800","5.4018","0.2181","5.4018","13.5044","21.8099","0.0000"
"","6.5000","5.4185","0.2187","5.4185","13.5463","21.8714","0.0000"
"","6.5200","5.4349","0.2193","5.4349","13.5873","21.9324","0.0000"
"","6.5400","5.4515","0.2199","5.4515","13.6286","21.9904","0.0000"
"","6.5600","5.4681","0.2204","5.4681","13.6702","22.0435","0.0000"
"","6.5800","5.4850","0.2210","5.4850","13.7124","22.1014","0.0000"
"","6.6000","5.5015","0.2216","5.5015","13.7538","22.1593","0.0000"
"","6.6200","5.5182","0.2221","5.5182","13.7954","22.2125","0.0000"
"","6.6400","5.5349","0.2227","5.5349","13.8373","22.2688","0.0000"
"","6.6600","5.5517","0.2233","5.5517","13.8792","22.3253","0.0000"
"","6.6800","5.5683","0.2238","5.5683","13.9208","22.3794","0.0000"
"","6.7000","5.5849","0.2243","5.5849","13.9621","22.4316","0.0000"
"","6.7200","5.6016","0.2248","5.6016","14.0040","22.4820","0.0000"
"","6.7400","5.6186","0.2253","5.6186","14.0465","22.5324","0.0000"
"","6.7600","5.6353","0.2259","5.6353","14.0882","22.5875","0.0000"
"","6.7800","5.6518","0.2264","5.6518","14.1295","22.6412","0.0000"
"","6.8000","5.6683","0.2270","5.6683","14.1708","22.6966","0.0000"
"","6.8200","5.6847","0.2275","5.6847","14.2118","22.7536","0.0000"
"","6.8400","5.7011","0.2281","5.7011","14.2528","22.8142","0.0000"
"","6.8600","5.7178","0.2287","5.7178","14.2945","22.8738","0.0000"
"","6.8800","5.7348","0.2293","5.7348","14.3370","22.9314","0.0000"
"","6.9000","5.7518","0.2299","5.7518","14.3795","22.9902","0.0000"
"","6.9200","5.7683","0.2305","5.7683","14.4208","23.0489","0.0000"
"","6.9400","5.7850","0.2310","5.7850","14.4624","23.1046","0.0000"
"","6.9600","5.8018","0.2316","5.8018","14.5046","23.1604","0.0000"
"","6.9800","5.8185","0.2321","5.8185","14.5462","23.2149","0.0000"
"","7.0000","5.8351","0.2327","5.8351","14.5878","23.2676","0.0000"
"","7.0200","5.8521","0.2332","5.8521","14.6303","23.3155","0.0000"
"","7.0400","5.8689","0.2337","5.8689","14.6722","23.3714","0.0000"
"","7.0600","5.8854","0.2343","5.8854","14.7136","23.4302","0.0000"
"","7.0800","5.9020","0.2349","5.9020","14.7549","23.4860","0.0000"
"","7.1000","5.9184","0.2354","5.9184","14.7959","23.5395","0.0000"
"","7.1200","5.9349","0.2359","5.9349","14.8372","23.5926","0.0000"
"","7.1400","5.9515","0.2365","5.9515","14.8788","23.6451","0.0000"
"","7.1600","5.9684","0.2370","5.9684","14.9210","23.6978","0.0000"
"","7.1800","5.9852","0.2376","5.9852","14.9630","23.7553","0.0000"
"","7.2000","6.0019","0.2382","6.0019","15.0049","23.8165","0.0000"
"","7.2200","6.0184","0.2388","6.0184","15.0459","23.8767","0.0000"
"","7.2400","6.0350","0.2394","6.0350","15.0875","23.9388","0.0000"
"","7.2600","6.0516","0.2400","6.0516","15.1291","24.0013","0.0000"
"","7.2800","6.0683","0.2406","6.0683","15.1707","24.0610","0.0000"
"","7.3000","6.0851","0.2411","6.0851","15.2126","24.1147","0.0000"
