Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
,(s),(mm),(kN),(mm),(%),(MPa),
"","33.9200","28.2685","0.9942","28.2685","70.6713","99.4206","0.0000"
"","33.9400","28.2854","0.9938","28.2854","70.7135","99.3770","0.0000"
"","33.9600","28.3022","0.9933","28.3022","70.7554","99.3302","0.0000"
"","33.9800","28.3185","0.9928","28.3185","70.7961","99.2753","0.0000"
"","34.0000","28.3347","0.9921","28.3347","70.8369","99.2122","0.0000"
"","34.0200","28.3514","0.9915","28.3514","70.8785","99.1485","0.0000"
"","34.0400","28.3680","0.9910","28.3680","70.9201","99.1032","0.0000"
"","34.0600","28.3847","0.9907","28.3847","70.9617","99.0696","0.0000"
"","34.0800","28.4017","0.9904","28.4017","71.0042","99.0412","0.0000"
"","34.1000","28.4186","0.9903","28.4186","71.0464","99.0266","0.0000"
"","34.1200","28.4351","0.9901","28.4351","71.0877","99.0102","0.0000"
"","34.1400","28.4515","0.9897","28.4515","71.1288","98.9728","0.0000"
"","34.1600","28.4683","0.9893","28.4683","71.1707","98.9264","0.0000"
"","34.1800","28.4853","0.9890","28.4853","71.2132","98.8958","0.0000"
"","34.2000","28.5020","0.9887","28.5020","71.2551","98.8748","0.0000"
"","34.2200","28.5187","0.9885","28.5187","71.2967","98.8502","0.0000"
"","34.2400","28.5356","0.9882","28.5356","71.3389","98.8193","0.0000"
"","34.2600","28.5522","0.9879","28.5522","71.3805","98.7923","0.0000"
"","34.2800","28.5686","0.9876","28.5686","71.4215","98.7606","0.0000"
"","34.3000","28.5849","0.9872","28.5849","71.4623","98.7160","0.0000"
"","34.3200","28.6018","0.9867","28.6018","71.5045","98.6696","0.0000"
"","34.3400","28.6187","0.9864","28.6187","71.5467","98.6411","0.0000"
"","34.3600","28.6353","0.9863","28.6353","71.5883","98.6259","0.0000"
"","34.3800","28.6520","0.9860","28.6520","71.6299","98.6034","0.0000"
"","34.4000","28.6685","0.9857","28.6685","71.6712","98.5735","0.0000"
"","34.4200","28.6849","0.9854","28.6849","71.7123","98.5433","0.0000"
"","34.4400","28.7012","0.9851","28.7012","71.7530","98.5071","0.0000"
"","34.4600","28.7180","0.9847","28.7180","71.7949","98.4697","0.0000"
"","34.4800","28.7351","0.9846","28.7351","71.8377","98.4565","0.0000"
"","34.5000","28.7521","0.9846","28.7521","71.8802","98.4607","0.0000"
"","34.5200","28.7687","0.9846","28.7687","71.9218","98.4625","0.0000"
"","34.5400","28.7854","0.9846","28.7854","71.9634","98.4563","0.0000"
"","34.5600","28.8020","0.9844","28.8020","72.0050","98.4395","0.0000"
"","34.5800","28.8184","0.9842","28.8184","72.0461","98.4179","0.0000"
"","34.6000","28.8351","0.9839","28.8351","72.0877","98.3869","0.0000"
"","34.6200","28.8518","0.9836","28.8518","72.1296","98.3622","0.0000"
"","34.6400","28.8687","0.9835","28.8687","72.1718","98.3547","0.0000"
"","34.6600","28.8852","0.9835","28.8852","72.2131","98.3496","0.0000"
"","34.6800","28.9018","0.9834","28.9018","72.2544","98.3361","0.0000"
"","34.7000","28.9185","0.9832","28.9185","72.2963","98.3219","0.0000"
"","34.7200","28.9351","0.9830","28.9351","72.3377","98.3050","0.0000"
"","34.7400","28.9516","0.9828","28.9516","72.3790","98.2827","0.0000"
"","34.7600","28.9682","0.9826","28.9682","72.4206","98.2644","0.0000"
"","34.7800","28.9851","0.9825","28.9851","72.4628","98.2550","0.0000"
"","34.8000","29.0019","0.9826","29.0019","72.5047","98.2584","0.0000"
"","34.8200","29.0185","0.9826","29.0185","72.5463","98.2599","0.0000"
"","34.8400","29.0352","0.9825","29.0352","72.5879","98.2544","0.0000"
"","34.8600","29.0517","0.9825","29.0517","72.6293","98.2460","0.0000"
"","34.8800","29.0685","0.9823","29.0685","72.6712","98.2303","0.0000"
"","34.9000","29.0850","0.9824","29.0850","72.7125","98.2354","0.0000"
"","34.9200","29.1019","0.9824","29.1019","72.7547","98.2374","0.0000"
"","34.9400","29.1186","0.9825","29.1186","72.7966","98.2478","0.0000"
"","34.9600","29.1353","0.9825","29.1353","72.8382","98.2507","0.0000"
"","34.9800","29.1517","0.9825","29.1517","72.8792","98.2510","0.0000"
"","35.0000","29.1683","0.9825","29.1683","72.9209","98.2475","0.0000"
"","35.0200","29.1851","0.9825","29.1851","72.9628","98.2473","0.0000"
"","35.0400","29.2017","0.9825","29.2018","73.0044","98.2513","0.0000"
"","35.0600","29.2185","0.9826","29.2185","73.0463","98.2561","0.0000"
"","35.0800","29.2353","0.9827","29.2353","73.0882","98.2724","0.0000"
"","35.1000","29.2520","0.9829","29.2520","73.1301","98.2856","0.0000"
"","35.1200","29.2687","0.9829","29.2687","73.1717","98.2913","0.0000"
"","35.1400","29.2851","0.9829","29.2851","73.2127","98.2907","0.0000"
"","35.1600","29.3017","0.9829","29.3017","73.2544","98.2904","0.0000"
"","35.1800","29.3184","0.9829","29.3184","73.2960","98.2919","0.0000"
"","35.2000","29.3352","0.9830","29.3352","73.3379","98.2989","0.0000"
"","35.2200","29.3518","0.9831","29.3518","73.3795","98.3121","0.0000"
"","35.2400","29.3686","0.9832","29.3686","73.4214","98.3243","0.0000"
"","35.2600","29.3852","0.9834","29.3852","73.4630","98.3392","0.0000"
"","35.2800","29.4017","0.9834","29.4017","73.5043","98.3447","0.0000"
"","35.3000","29.4184","0.9836","29.4184","73.5460","98.3553","0.0000"
"","35.3200","29.4350","0.9837","29.4350","73.5876","98.3660","0.0000"
"","35.3400","29.4518","0.9838","29.4518","73.6295","98.3750","0.0000"
"","35.3600","29.4684","0.9839","29.4684","73.6711","98.3914","0.0000"
"","35.3800","29.4852","0.9841","29.4852","73.7130","98.4093","0.0000"
"","35.4000","29.5018","0.9843","29.5018","73.7546","98.4283","0.0000"
"","35.4200","29.5184","0.9844","29.5184","73.7959","98.4375","0.0000"
"","35.4400","29.5348","0.9844","29.5348","73.8370","98.4365","0.0000"
"","35.4600","29.5515","0.9844","29.5515","73.8789","98.4376","0.0000"
"","35.4800","29.5683","0.9845","29.5683","73.9208","98.4479","0.0000"
"","35.5000","29.5850","0.9847","29.5850","73.9624","98.4663","0.0000"
"","35.5200","29.6018","0.9849","29.6018","74.0046","98.4855","0.0000"
"","35.5400","29.6185","0.9850","29.6185","74.0462","98.5015","0.0000"
"","35.5600","29.6351","0.9851","29.6351","74.0878","98.5110","0.0000"
"","35.5800","29.6517","0.9851","29.6517","74.1292","98.5111","0.0000"
"","35.6000","29.6684","0.9851","29.6684","74.1711","98.5142","0.0000"
"","35.6200","29.6851","0.9853","29.6851","74.2127","98.5280","0.0000"
"","35.6400","29.7018","0.9854","29.7018","74.2546","98.5405","0.0000"
"","35.6600","29.7187","0.9855","29.7187","74.2968","98.5523","0.0000"
"","35.6800","29.7352","0.9857","29.7352","74.3381","98.5665","0.0000"
"","35.7000","29.7518","0.9858","29.7518","74.3794","98.5797","0.0000"
"","35.7200","29.7683","0.9858","29.7683","74.4208","98.5778","0.0000"
"","35.7400","29.7849","0.9857","29.7849","74.4624","98.5714","0.0000"
"","35.7600","29.8017","0.9857","29.8017","74.5043","98.5745","0.0000"
"","35.7800","29.8185","0.9859","29.8185","74.5462","98.5898","0.0000"
"","35.8000","29.8352","0.9860","29.8352","74.5881","98.6049","0.0000"
"","35.8200","29.8519","0.9862","29.8519","74.6297","98.6204","0.0000"
"","35.8400","29.8684","0.9863","29.8684","74.6710","98.6319","0.0000"
"","35.8600","29.8849","0.9863","29.8849","74.7123","98.6309","0.0000"
"","35.8800","29.9015","0.9863","29.9015","74.7537","98.6277","0.0000"
"","35.9000","29.9182","0.9863","29.9182","74.7956","98.6283","0.0000"
"","35.9200","29.9351","0.9864","29.9351","74.8378","98.6385","0.0000"
"","35.9400","29.9519","0.9865","29.9519","74.8797","98.6525","0.0000"
"","35.9600","29.9685","0.9866","29.9685","74.9213","98.6619","0.0000"
"","35.9800","29.9852","0.9867","29.9852","74.9629","98.6705","0.0000"
"","36.0000","30.0016","0.9868","30.0016","75.0039","98.6768","0.0000"
"","36.0200","30.0181","0.9867","30.0181","75.0453","98.6704","0.0000"
"","36.0400","30.0349","0.9866","30.0349","75.0872","98.6633","0.0000"
"","36.0600","30.0518","0.9867","30.0518","75.1294","98.6741","0.0000"
"","36.0800","30.0685","0.9870","30.0685","75.1713","98.7036","0.0000"
"","36.1000","30.0853","0.9872","30.0853","75.2132","98.7247","0.0000"
"","36.1200","30.1018","0.9874","30.1018","75.2545","98.7359","0.0000"
"","36.1400","30.1183","0.9874","30.1183","75.2958","98.7400","0.0000"
"","36.1600","30.1350","0.9875","30.1350","75.3374","98.7469","0.0000"
"","36.1800","30.1517","0.9876","30.1517","75.3794","98.7593","0.0000"
"","36.2000","30.1686","0.9878","30.1686","75.4216","98.7776","0.0000"
"","36.2200","30.1853","0.9880","30.1853","75.4632","98.7979","0.0000"
"","36.2400","30.2019","0.9881","30.2019","75.5048","98.8093","0.0000"
"","36.2600","30.2183","0.9881","30.2183","75.5458","98.8070","0.0000"
"","36.2800","30.2350","0.9880","30.2350","75.5874","98.7990","0.0000"
"","36.3000","30.2516","0.9881","30.2516","75.6290","98.8067","0.0000"
"","36.3200","30.2684","0.9883","30.2684","75.6710","98.8285","0.0000"
"","36.3400","30.2851","0.9885","30.2851","75.7129","98.8489","0.0000"
"","36.3600","30.3019","0.9887","30.3019","75.7548","98.8686","0.0000"
"","36.3800","30.3186","0.9888","30.3186","75.7964","98.8819","0.0000"
"","36.4000","30.3351","0.9889","30.3351","75.8377","98.8939","0.0000"
"","36.4200","30.3517","0.9890","30.3517","75.8793","98.8990","0.0000"
"","36.4400","30.3684","0.9891","30.3684","75.9209","98.9080","0.0000"
"","36.4600","30.3850","0.9892","30.3850","75.9626","98.9232","0.0000"
"","36.4800","30.4020","0.9895","30.4020","76.0051","98.9494","0.0000"
"","36.5000","30.4188","0.9898","30.4188","76.0470","98.9778","0.0000"
"","36.5200","30.4353","0.9899","30.4353","76.0883","98.9857","0.0000"
"","36.5400","30.4517","0.9898","30.4517","76.1293","98.9816","0.0000"
"","36.5600","30.4681","0.9898","30.4681","76.1703","98.9793","0.0000"
"","36.5800","30.4848","0.9898","30.4848","76.2119","98.9793","0.0000"
"","36.6000","30.5015","0.9899","30.5015","76.2539","98.9933","0.0000"
"","36.6200","30.5183","0.9903","30.5183","76.2958","99.0292","0.0000"
"","36.6400","30.5352","0.9908","30.5352","76.3380","99.0815","0.0000"
"","36.6600","30.5518","0.9913","30.5518","76.3796","99.1311","0.0000"
"","36.6800","30.5681","0.9918","30.5681","76.4203","99.1813","0.0000"
"","36.7000","30.5848","0.9922","30.5848","76.4619","99.2248","0.0000"
"","36.7200","30.6017","0.9927","30.6017","76.5041","99.2708","0.0000"
"","36.7400","30.6185","0.9933","30.6185","76.5463","99.3257","0.0000"
"","36.7600","30.6354","0.9939","30.6354","76.5885","99.3897","0.0000"
"","36.7800","30.6518","0.9945","30.6518","76.6296","99.4513","0.0000"
"","36.8000","30.6687","0.9951","30.6687","76.6718","99.5051","0.0000"
"","36.8200","30.6854","0.9956","30.6854","76.7134","99.5626","0.0000"
"","36.8400","30.7018","0.9962","30.7018","76.7544","99.6167","0.0000"
"","36.8600","30.7181","0.9967","30.7181","76.7951","99.6668","0.0000"
"","36.8800","30.7346","0.9971","30.7346","76.8365","99.7128","0.0000"
"","36.9000","30.7515","0.9976","30.7515","76.8787","99.7585","0.0000"
"","36.9200","30.7682","0.9982","30.7682","76.9206","99.8219","0.0000"
"","36.9400","30.7851","0.9988","30.7851","76.9628","99.8809","0.0000"
"","36.9600","30.8019","0.9994","30.8019","77.0047","99.9396","0.0000"
"","36.9800","30.8185","1.0000","30.8185","77.0463","100.0007","0.0000"
"","37.0000","30.8349","1.0006","30.8349","77.0873","100.0576","0.0000"
"","37.0200","30.8517","1.0010","30.8517","77.1292","100.0983","0.0000"
"","37.0400","30.8687","1.0015","30.8687","77.1717","100.1497","0.0000"
"","37.0600","30.8855","1.0022","30.8855","77.2136","100.2204","0.0000"
"","37.0800","30.9022","1.0029","30.9022","77.2556","100.2895","0.0000"
"","37.1000","30.9188","1.0035","30.9188","77.2969","100.3510","0.0000"
"","37.1200","30.9354","1.0039","30.9354","77.3385","100.3885","0.0000"
"","37.1400","30.9518","1.0042","30.9518","77.3795","100.4205","0.0000"
"","37.1600","30.9683","1.0046","30.9683","77.4208","100.4572","0.0000"
"","37.1800","30.9852","1.0051","30.9852","77.4630","100.5079","0.0000"
"","37.2000","31.0020","1.0056","31.0020","77.5050","100.5595","0.0000"
"","37.2200","31.0186","1.0061","31.0186","77.5466","100.6099","0.0000"
"","37.2400","31.0353","1.0066","31.0353","77.5882","100.6612","0.0000"
"","37.2600","31.0518","1.0072","31.0518","77.6295","100.7178","0.0000"
"","37.2800","31.0683","1.0076","31.0683","77.6708","100.7571","0.0000"
"","37.3000","31.0849","1.0079","31.0849","77.7121","100.7894","0.0000"
"","37.3200","31.1016","1.0083","31.1016","77.7540","100.8298","0.0000"
"","37.3400","31.1184","1.0090","31.1184","77.7960","100.8985","0.0000"
"","37.3600","31.1351","1.0096","31.1351","77.8379","100.9621","0.0000"
"","37.3800","31.1518","1.0102","31.1518","77.8795","101.0191","0.0000"
"","37.4000","31.1682","1.0107","31.1682","77.9205","101.0652","0.0000"
"","37.4200","31.1848","1.0111","31.1848","77.9621","101.1090","0.0000"
"","37.4400","31.2015","1.0116","31.2015","78.0037","101.1642","0.0000"
"","37.4600","31.2184","1.0121","31.2184","78.0459","101.2110","0.0000"
"","37.4800","31.2351","1.0127","31.2351","78.0878","101.2706","0.0000"
"","37.5000","31.2520","1.0134","31.2520","78.1301","101.3379","0.0000"
"","37.5200","31.2688","1.0142","31.2688","78.1720","101.4207","0.0000"
"","37.5400","31.2854","1.0150","31.2854","78.2136","101.4979","0.0000"
"","37.5600","31.3017","1.0156","31.3017","78.2543","101.5645","0.0000"
"","37.5800","31.3185","1.0164","31.3185","78.2962","101.6443","0.0000"
"","37.6000","31.3351","1.0171","31.3351","78.3378","101.7067","0.0000"
"","37.6200","31.3517","1.0176","31.3517","78.3791","101.7608","0.0000"
"","37.6400","31.3684","1.0184","31.3684","78.4211","101.8375","0.0000"
"","37.6600","31.3853","1.0190","31.3853","78.4633","101.9038","0.0000"
"","37.6800","31.4018","1.0198","31.4018","78.5046","101.9811","0.0000"
"","37.7000","31.4184","1.0207","31.4184","78.5459","102.0697","0.0000"
"","37.7200","31.4350","1.0214","31.4350","78.5875","102.1424","0.0000"
"","37.7400","31.4518","1.0222","31.4518","78.6294","102.2187","0.0000"
"","37.7600","31.4684","1.0230","31.4684","78.6710","102.3044","0.0000"
"","37.7800","31.4851","1.0239","31.4851","78.7127","102.3949","0.0000"
"","37.8000","31.5019","1.0248","31.5019","78.7549","102.4775","0.0000"
"","37.8200","31.5186","1.0256","31.5186","78.7965","102.5642","0.0000"
"","37.8400","31.5351","1.0266","31.5351","78.8378","102.6588","0.0000"
"","37.8600","31.5518","1.0273","31.5518","78.8794","102.7256","0.0000"
"","37.8800","31.5686","1.0279","31.5686","78.9216","102.7945","0.0000"
"","37.9000","31.5853","1.0288","31.5853","78.9632","102.8756","0.0000"
"","37.9200","31.6019","1.0294","31.6019","79.0048","102.9404","0.0000"
"","37.9400","31.6188","1.0301","31.6188","79.0470","103.0091","0.0000"
"","37.9600","31.6353","1.0308","31.6353","79.0884","103.0841","0.0000"
"","37.9800","31.6518","1.0313","31.6518","79.1294","103.1326","0.0000"
"","38.0000","31.6680","1.0319","31.6680","79.1701","103.1905","0.0000"
"","38.0200","31.6848","1.0324","31.6848","79.2120","103.2450","0.0000"
"","38.0400","31.7018","1.0329","31.7018","79.2545","103.2947","0.0000"
"","38.0600","31.7186","1.0339","31.7186","79.2964","103.3872","0.0000"
"","38.0800","31.7351","1.0347","31.7351","79.3378","103.4732","0.0000"
"","38.1000","31.7516","1.0356","31.7516","79.3791","103.5563","0.0000"
"","38.1200","31.7683","1.0364","31.7683","79.4207","103.6412","0.0000"
"","38.1400","31.7850","1.0371","31.7850","79.4626","103.7062","0.0000"
"","38.1600","31.8017","1.0380","31.8017","79.5042","103.7973","0.0000"
"","38.1800","31.8185","1.0389","31.8185","79.5461","103.8872","0.0000"
"","38.2000","31.8353","1.0395","31.8353","79.5883","103.9546","0.0000"
"","38.2200","31.8521","1.0405","31.8521","79.6302","104.0482","0.0000"
"","38.2400","31.8685","1.0413","31.8685","79.6713","104.1262","0.0000"
"","38.2600","31.8850","1.0419","31.8850","79.7126","104.1878","0.0000"
"","38.2800","31.9017","1.0425","31.9017","79.7542","104.2461","0.0000"
"","38.3000","31.9184","1.0430","31.9184","79.7961","104.3046","0.0000"
"","38.3200","31.9352","1.0437","31.9352","79.8380","104.3718","0.0000"
"","38.3400","31.9519","1.0444","31.9519","79.8796","104.4355","0.0000"
"","38.3600","31.9687","1.0450","31.9687","79.9218","104.5020","0.0000"
"","38.3800","31.9851","1.0456","31.9851","79.9629","104.5607","0.0000"
"","38.4000","32.0014","1.0462","32.0014","80.0036","104.6205","0.0000"
"","38.4200","32.0180","1.0464","32.0180","80.0449","104.6440","0.0000"
"","38.4400","32.0346","1.0467","32.0346","80.0865","104.6745","0.0000"
"","38.4600","32.0515","1.0474","32.0515","80.1287","104.7403","0.0000"
"","38.4800","32.0684","1.0479","32.0684","80.1709","104.7939","0.0000"
"","38.5000","32.0853","1.0486","32.0853","80.2131","104.8649","0.0000"
"","38.5200","32.1020","1.0492","32.1020","80.2551","104.9216","0.0000"
"","38.5400","32.1184","1.0497","32.1184","80.2961","104.9695","0.0000"
"","38.5600","32.1348","1.0501","32.1348","80.3371","105.0068","0.0000"
"","38.5800","32.1516","1.0505","32.1516","80.3790","105.0472","0.0000"
"","38.6000","32.1684","1.0508","32.1684","80.4209","105.0819","0.0000"
"","38.6200","32.1851","1.0514","32.1851","80.4628","105.1358","0.0000"
"","38.6400","32.2019","1.0519","32.2019","80.5047","105.1899","0.0000"
"","38.6600","32.2185","1.0523","32.2185","80.5463","105.2308","0.0000"
"","38.6800","32.2353","1.0529","32.2353","80.5883","105.2889","0.0000"
"","38.7000","32.2518","1.0532","32.2518","80.6296","105.3232","0.0000"
"","38.7200","32.2684","1.0536","32.2684","80.6709","105.3594","0.0000"
"","38.7400","32.2854","1.0540","32.2854","80.7134","105.3969","0.0000"
"","38.7600","32.3020","1.0545","32.3020","80.7550","105.4488","0.0000"
"","38.7800","32.3185","1.0549","32.3185","80.7963","105.4934","0.0000"
"","38.8000","32.3351","1.0556","32.3351","80.8377","105.5589","0.0000"
"","38.8200","32.3516","1.0561","32.3516","80.8790","105.6050","0.0000"
"","38.8400","32.3681","1.0566","32.3681","80.9203","105.6618","0.0000"
"","38.8600","32.3848","1.0572","32.3848","80.9619","105.7166","0.0000"
"","38.8800","32.4016","1.0578","32.4016","81.0041","105.7802","0.0000"
"","38.9000","32.4185","1.0586","32.4185","81.0463","105.8634","0.0000"
"","38.9200","32.4352","1.0596","32.4352","81.0879","105.9650","0.0000"
"","38.9400","32.4519","1.0604","32.4519","81.1298","106.0370","0.0000"
"","38.9600","32.4685","1.0613","32.4685","81.1712","106.1250","0.0000"
"","38.9800","32.4851","1.0623","32.4851","81.2128","106.2281","0.0000"
"","39.0000","32.5016","1.0632","32.5016","81.2541","106.3239","0.0000"
"","39.0200","32.5183","1.0642","32.5183","81.2957","106.4235","0.0000"
"","39.0400","32.5352","1.0655","32.5352","81.3379","106.5476","0.0000"
"","39.0600","32.5520","1.0667","32.5520","81.3801","106.6656","0.0000"
"","39.0800","32.5686","1.0679","32.5686","81.4214","106.7942","0.0000"
"","39.1000","32.5851","1.0691","32.5851","81.4628","106.9090","0.0000"
"","39.1200","32.6020","1.0701","32.6020","81.5050","107.0144","0.0000"
"","39.1400","32.6184","1.0713","32.6184","81.5460","107.1288","0.0000"
"","39.1600","32.6350","1.0724","32.6350","81.5876","107.2448","0.0000"
"","39.1800","32.6519","1.0735","32.6519","81.6298","107.3483","0.0000"
"","39.2000","32.6687","1.0749","32.6687","81.6717","107.4927","0.0000"
"","39.2200","32.6853","1.0765","32.6853","81.7133","107.6528","0.0000"
"","39.2400","32.7017","1.0781","32.7017","81.7544","107.8072","0.0000"
"","39.2600","32.7183","1.0798","32.7183","81.7957","107.9781","0.0000"
"","39.2800","32.7349","1.0816","32.7349","81.8373","108.1598","0.0000"
"","39.3000","32.7516","1.0834","32.7516","81.8789","108.3362","0.0000"
"","39.3200","32.7683","1.0853","32.7683","81.9208","108.5348","0.0000"
"","39.3400","32.7852","1.0877","32.7852","81.9630","108.7683","0.0000"
"","39.3600","32.8021","1.0903","32.8021","82.0052","109.0329","0.0000"
"","39.3800","32.8186","1.0936","32.8186","82.0465","109.3602","0.0000"
"","39.4000","32.8350","1.0974","32.8350","82.0876","109.7356","0.0000"
"","39.4200","32.8516","1.1010","32.8516","82.1289","110.1030","0.0000"
"","39.4400","32.8684","1.1049","32.8684","82.1711","110.4860","0.0000"
"","39.4600","32.8851","1.1088","32.8851","82.2127","110.8831","0.0000"
"","39.4800","32.9016","1.1126","32.9016","82.2540","111.2640","0.0000"
"","39.5000","32.9185","1.1165","32.9185","82.2962","111.6457","0.0000"
"","39.5200","32.9349","1.1203","32.9349","82.3373","112.0309","0.0000"
"","39.5400","32.9513","1.1238","32.9513","82.3783","112.3840","0.0000"
"","39.5600","32.9682","1.1274","32.9682","82.4205","112.7443","0.0000"
"","39.5800","32.9851","1.1312","32.9851","82.4627","113.1215","0.0000"
"","39.6000","33.0020","1.1350","33.0020","82.5049","113.5004","0.0000"
"","39.6200","33.0186","1.1387","33.0186","82.5465","113.8739","0.0000"
"","39.6400","33.0354","1.1426","33.0354","82.5884","114.2606","0.0000"
"","39.6600","33.0518","1.1465","33.0518","82.6294","114.6526","0.0000"
"","39.6800","33.0681","1.1502","33.0681","82.6702","115.0232","0.0000"
"","39.7000","33.0847","1.1540","33.0847","82.7118","115.4025","0.0000"
"","39.7200","33.1016","1.1580","33.1016","82.7540","115.7976","0.0000"
"","39.7400","33.1184","1.1622","33.1184","82.7959","116.2163","0.0000"
"","39.7600","33.1350","1.1665","33.1350","82.8375","116.6459","0.0000"
"","39.7800","33.1517","1.1705","33.1517","82.8791","117.0475","0.0000"
"","39.8000","33.1683","1.1746","33.1683","82.9208","117.4553","0.0000"
"","39.8200","33.1848","1.1785","33.1848","82.9621","117.8513","0.0000"
"","39.8400","33.2015","1.1823","33.2015","83.0037","118.2311","0.0000"
"","39.8600","33.2184","1.1863","33.2184","83.0459","118.6259","0.0000"
"","39.8800","33.2354","1.1904","33.2354","83.0884","119.0421","0.0000"
"","39.9000","33.2521","1.1946","33.2521","83.1303","119.4630","0.0000"
"","39.9200","33.2688","1.1986","33.2688","83.1719","119.8623","0.0000"
"","39.9400","33.2853","1.2025","33.2853","83.2132","120.2453","0.0000"
"","39.9600","33.3017","1.2061","33.3017","83.2543","120.6098","0.0000"
"","39.9800","33.3183","1.2098","33.3183","83.2959","120.9756","0.0000"
"","40.0000","33.3349","1.2133","33.3349","83.3372","121.3287","0.0000"
"","40.0200","33.3518","1.2169","33.3518","83.3794","121.6884","0.0000"
"","40.0400","33.3685","1.2206","33.3685","83.4213","122.0648","0.0000"
"","40.0600","33.3852","1.2244","33.3852","83.4629","122.4448","0.0000"
"","40.0800","33.4017","1.2282","33.4017","83.5042","122.8150","0.0000"
"","40.1000","33.4181","1.2318","33.4181","83.5453","123.1837","0.0000"
"","40.1200","33.4347","1.2353","33.4347","83.5869","123.5308","0.0000"
"","40.1400","33.4516","1.2389","33.4516","83.6291","123.8890","0.0000"
"","40.1600","33.4684","1.2426","33.4684","83.6710","124.2648","0.0000"
"","40.1800","33.4853","1.2467","33.4853","83.7132","124.6707","0.0000"
"","40.2000","33.5020","1.2508","33.5020","83.7551","125.0810","0.0000"
"","40.2200","33.5186","1.2548","33.5186","83.7964","125.4821","0.0000"
"","40.2400","33.5351","1.2588","33.5351","83.8377","125.8752","0.0000"
"","40.2600","33.5516","1.2628","33.5516","83.8791","126.2771","0.0000"
"","40.2800","33.5684","1.2669","33.5684","83.9210","126.6931","0.0000"
"","40.3000","33.5852","1.2712","33.5852","83.9629","127.1175","0.0000"
"","40.3200","33.6019","1.2755","33.6019","84.0048","127.5484","0.0000"
"","40.3400","33.6187","1.2800","33.6187","84.0467","127.9975","0.0000"
"","40.3600","33.6351","1.2843","33.6351","84.0877","128.4271","0.0000"
"","40.3800","33.6516","1.2885","33.6516","84.1290","128.8499","0.0000"
"","40.4000","33.6683","1.2926","33.6683","84.1707","129.2600","0.0000"
"","40.4200","33.6848","1.2969","33.6848","84.2120","129.6903","0.0000"
"","40.4400","33.7016","1.3011","33.7016","84.2539","130.1071","0.0000"
"","40.4600","33.7184","1.3056","33.7184","84.2961","130.5596","0.0000"
"","40.4800","33.7353","1.3103","33.7353","84.3383","131.0289","0.0000"
"","40.5000","33.7520","1.3152","33.7520","84.3799","131.5199","0.0000"
"","40.5200","33.7684","1.3201","33.7684","84.4209","132.0051","0.0000"
"","40.5400","33.7849","1.3249","33.7849","84.4623","132.4901","0.0000"
"","40.5600","33.8014","1.3299","33.8014","84.5036","132.9867","0.0000"
"","40.5800","33.8182","1.3351","33.8182","84.5455","133.5090","0.0000"
"","40.6000","33.8351","1.3405","33.8351","84.5877","134.0470","0.0000"
"","40.6200","33.8518","1.3460","33.8518","84.6296","134.5999","0.0000"
"","40.6400","33.8685","1.3517","33.8685","84.6712","135.1659","0.0000"
"","40.6600","33.8849","1.3572","33.8849","84.7122","135.7243","0.0000"
"","40.6800","33.9014","1.3626","33.9014","84.7536","136.2563","0.0000"
"","40.7000","33.9182","1.3679","33.9182","84.7955","136.7949","0.0000"
"","40.7200","33.9351","1.3737","33.9351","84.8377","137.3673","0.0000"
"","40.7400","33.9517","1.3796","33.9517","84.8793","137.9562","0.0000"
"","40.7600","33.9685","1.3855","33.9685","84.9212","138.5524","0.0000"
"","40.7800","33.9851","1.3913","33.9851","84.9628","139.1273","0.0000"
"","40.8000","34.0015","1.3971","34.0015","85.0038","139.7082","0.0000"
"","40.8200","34.0182","1.4028","34.0182","85.0455","140.2751","0.0000"
"","40.8400","34.0349","1.4086","34.0349","85.0874","140.8599","0.0000"
"","40.8600","34.0517","1.4148","34.0517","85.1293","141.4777","0.0000"
"","40.8800","34.0686","1.4212","34.0686","85.1715","142.1175","0.0000"
"","40.9000","34.0852","1.4276","34.0852","85.2131","142.7577","0.0000"
"","40.9200","34.1019","1.4339","34.1019","85.2547","143.3898","0.0000"
"","40.9400","34.1183","1.4401","34.1183","85.2957","144.0139","0.0000"
"","40.9600","34.1348","1.4462","34.1348","85.3370","144.6212","0.0000"
"","40.9800","34.1515","1.4523","34.1515","85.3787","145.2321","0.0000"
"","41.0000","34.1683","1.4586","34.1683","85.4209","145.8590","0.0000"
"","41.0200","34.1851","1.4652","34.1851","85.4628","146.5179","0.0000"
"","41.0400","34.2018","1.4719","34.2018","85.5044","147.1858","0.0000"
"","41.0600","34.2186","1.4784","34.2186","85.5466","147.8390","0.0000"
"","41.0800","34.2351","1.4849","34.2351","85.5876","148.4899","0.0000"
"","41.1000","34.2515","1.4913","34.2515","85.6286","149.1254","0.0000"
"","41.1200","34.2680","1.4974","34.2680","85.6700","149.7428","0.0000"
"","41.1400","34.2850","1.5036","34.2850","85.7125","150.3637","0.0000"
"","41.1600","34.3019","1.5104","34.3019","85.7547","151.0426","0.0000"
"","41.1800","34.3184","1.5173","34.3184","85.7960","151.7284","0.0000"
"","41.2000","34.3349","1.5238","34.3349","85.8373","152.3776","0.0000"
"","41.2200","34.3516","1.5300","34.3516","85.8789","152.9982","0.0000"
