Results Table 1


Results Table 2


1,Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
,(s),(mm),(kN),(mm),(%),(MPa),
"","115.1400","95.9517","1.6677","95.9517","63.9678","166.7656","0.0000"
"","115.1600","95.9680","1.6710","95.9680","63.9786","167.1012","0.0000"
"","115.1800","95.9846","1.6743","95.9846","63.9897","167.4297","0.0000"
"","115.2000","96.0012","1.6778","96.0012","64.0008","167.7813","0.0000"
"","115.2200","96.0179","1.6815","96.0179","64.0119","168.1514","0.0000"
"","115.2400","96.0348","1.6852","96.0348","64.0232","168.5244","0.0000"
"","115.2600","96.0517","1.6891","96.0517","64.0344","168.9064","0.0000"
"","115.2800","96.0683","1.6930","96.0683","64.0455","169.2993","0.0000"
"","115.3000","96.0848","1.6967","96.0848","64.0565","169.6697","0.0000"
"","115.3200","96.1015","1.7003","96.1015","64.0676","170.0300","0.0000"
"","115.3400","96.1182","1.7040","96.1182","64.0788","170.4019","0.0000"
"","115.3600","96.1349","1.7079","96.1349","64.0899","170.7888","0.0000"
"","115.3800","96.1516","1.7118","96.1516","64.1011","171.1758","0.0000"
"","115.4000","96.1684","1.7156","96.1684","64.1123","171.5627","0.0000"
"","115.4200","96.1851","1.7194","96.1851","64.1234","171.9439","0.0000"
"","115.4400","96.2013","1.7231","96.2014","64.1342","172.3058","0.0000"
"","115.4600","96.2179","1.7264","96.2179","64.1453","172.6398","0.0000"
"","115.4800","96.2346","1.7298","96.2346","64.1564","172.9787","0.0000"
"","115.5000","96.2515","1.7333","96.2515","64.1677","173.3332","0.0000"
"","115.5200","96.2682","1.7369","96.2682","64.1788","173.6950","0.0000"
"","115.5400","96.2848","1.7404","96.2848","64.1899","174.0413","0.0000"
"","115.5600","96.3016","1.7438","96.3016","64.2011","174.3785","0.0000"
"","115.5800","96.3181","1.7471","96.3181","64.2121","174.7103","0.0000"
"","115.6000","96.3346","1.7502","96.3346","64.2231","175.0241","0.0000"
"","115.6200","96.3513","1.7533","96.3513","64.2342","175.3312","0.0000"
"","115.6400","96.3682","1.7567","96.3682","64.2454","175.6678","0.0000"
"","115.6600","96.3849","1.7602","96.3849","64.2566","176.0243","0.0000"
"","115.6800","96.4017","1.7636","96.4017","64.2678","176.3641","0.0000"
"","115.7000","96.4183","1.7668","96.4183","64.2789","176.6810","0.0000"
"","115.7200","96.4350","1.7698","96.4350","64.2900","176.9814","0.0000"
"","115.7400","96.4514","1.7727","96.4514","64.3009","177.2655","0.0000"
"","115.7600","96.4678","1.7752","96.4678","64.3119","177.5190","0.0000"
"","115.7800","96.4846","1.7776","96.4846","64.3230","177.7580","0.0000"
"","115.8000","96.5014","1.7801","96.5014","64.3343","178.0139","0.0000"
"","115.8200","96.5181","1.7828","96.5181","64.3454","178.2775","0.0000"
"","115.8400","96.5347","1.7854","96.5347","64.3565","178.5364","0.0000"
"","115.8600","96.5516","1.7879","96.5516","64.3677","178.7946","0.0000"
"","115.8800","96.5683","1.7905","96.5683","64.3788","179.0464","0.0000"
"","115.9000","96.5847","1.7930","96.5847","64.3898","179.3010","0.0000"
"","115.9200","96.6013","1.7957","96.6013","64.4009","179.5659","0.0000"
"","115.9400","96.6184","1.7986","96.6184","64.4123","179.8616","0.0000"
"","115.9600","96.6351","1.8021","96.6351","64.4234","180.2061","0.0000"
"","115.9800","96.6516","1.8054","96.6516","64.4344","180.5442","0.0000"
"","116.0000","96.6681","1.8086","96.6681","64.4454","180.8557","0.0000"
"","116.0200","96.6849","1.8115","96.6849","64.4566","181.1544","0.0000"
"","116.0400","96.7013","1.8146","96.7013","64.4675","181.4617","0.0000"
"","116.0600","96.7180","1.8177","96.7180","64.4786","181.7662","0.0000"
"","116.0800","96.7350","1.8209","96.7350","64.4900","182.0949","0.0000"
"","116.1000","96.7520","1.8244","96.7520","64.5013","182.4415","0.0000"
"","116.1200","96.7686","1.8279","96.7686","64.5124","182.7859","0.0000"
"","116.1400","96.7849","1.8310","96.7849","64.5233","183.1012","0.0000"
"","116.1600","96.8015","1.8339","96.8015","64.5344","183.3885","0.0000"
"","116.1800","96.8180","1.8370","96.8180","64.5453","183.6952","0.0000"
"","116.2000","96.8344","1.8399","96.8344","64.5562","183.9917","0.0000"
"","116.2200","96.8511","1.8431","96.8511","64.5674","184.3095","0.0000"
"","116.2400","96.8681","1.8467","96.8681","64.5787","184.6719","0.0000"
"","116.2600","96.8851","1.8506","96.8851","64.5901","185.0580","0.0000"
"","116.2800","96.9017","1.8543","96.9017","64.6011","185.4313","0.0000"
"","116.3000","96.9182","1.8577","96.9182","64.6121","185.7691","0.0000"
"","116.3200","96.9348","1.8610","96.9348","64.6232","186.0995","0.0000"
"","116.3400","96.9517","1.8644","96.9517","64.6345","186.4408","0.0000"
"","116.3600","96.9681","1.8680","96.9681","64.6454","186.7996","0.0000"
"","116.3800","96.9846","1.8715","96.9846","64.6564","187.1496","0.0000"
"","116.4000","97.0016","1.8752","97.0016","64.6678","187.5234","0.0000"
"","116.4200","97.0182","1.8793","97.0182","64.6788","187.9310","0.0000"
"","116.4400","97.0343","1.8832","97.0343","64.6896","188.3218","0.0000"
"","116.4600","97.0512","1.8869","97.0512","64.7008","188.6865","0.0000"
"","116.4800","97.0680","1.8908","97.0680","64.7120","189.0836","0.0000"
"","116.5000","97.0846","1.8950","97.0846","64.7231","189.5007","0.0000"
"","116.5200","97.1013","1.8991","97.1013","64.7342","189.9090","0.0000"
"","116.5400","97.1184","1.9031","97.1184","64.7456","190.3134","0.0000"
"","116.5600","97.1351","1.9074","97.1351","64.7567","190.7426","0.0000"
"","116.5800","97.1513","1.9115","97.1513","64.7676","191.1530","0.0000"
"","116.6000","97.1678","1.9154","97.1677","64.7785","191.5391","0.0000"
"","116.6200","97.1846","1.9193","97.1846","64.7898","191.9347","0.0000"
"","116.6400","97.2015","1.9237","97.2015","64.8010","192.3719","0.0000"
"","116.6600","97.2180","1.9282","97.2180","64.8120","192.8187","0.0000"
"","116.6800","97.2349","1.9327","97.2349","64.8233","193.2688","0.0000"
"","116.7000","97.2519","1.9374","97.2519","64.8346","193.7419","0.0000"
"","116.7200","97.2683","1.9420","97.2683","64.8456","194.1971","0.0000"
"","116.7400","97.2847","1.9461","97.2847","64.8565","194.6051","0.0000"
"","116.7600","97.3015","1.9501","97.3015","64.8677","195.0057","0.0000"
"","116.7800","97.3185","1.9544","97.3185","64.8790","195.4422","0.0000"
"","116.8000","97.3350","1.9589","97.3350","64.8900","195.8850","0.0000"
"","116.8200","97.3516","1.9630","97.3516","64.9010","196.2956","0.0000"
"","116.8400","97.3683","1.9670","97.3683","64.9122","196.7021","0.0000"
"","116.8600","97.3847","1.9712","97.3847","64.9232","197.1185","0.0000"
"","116.8800","97.4011","1.9752","97.4011","64.9341","197.5190","0.0000"
"","116.9000","97.4178","1.9791","97.4178","64.9452","197.9101","0.0000"
"","116.9200","97.4347","1.9833","97.4347","64.9565","198.3262","0.0000"
"","116.9400","97.4514","1.9877","97.4514","64.9676","198.7659","0.0000"
"","116.9600","97.4682","1.9919","97.4682","64.9788","199.1884","0.0000"
"","116.9800","97.4848","1.9959","97.4848","64.9899","199.5900","0.0000"
"","117.0000","97.5015","1.9998","97.5015","65.0010","199.9816","0.0000"
"","117.0200","97.5179","2.0037","97.5179","65.0119","200.3706","0.0000"
"","117.0400","97.5346","2.0075","97.5346","65.0230","200.7487","0.0000"
"","117.0600","97.5514","2.0115","97.5514","65.0343","201.1490","0.0000"
"","117.0800","97.5684","2.0159","97.5684","65.0456","201.5919","0.0000"
"","117.1000","97.5851","2.0203","97.5851","65.0567","202.0336","0.0000"
"","117.1200","97.6016","2.0244","97.6016","65.0677","202.4407","0.0000"
"","117.1400","97.6180","2.0282","97.6180","65.0787","202.8157","0.0000"
"","117.1600","97.6348","2.0318","97.6348","65.0899","203.1836","0.0000"
"","117.1800","97.6513","2.0357","97.6513","65.1009","203.5717","0.0000"
"","117.2000","97.6681","2.0397","97.6681","65.1120","203.9696","0.0000"
"","117.2200","97.6849","2.0438","97.6849","65.1233","204.3795","0.0000"
"","117.2400","97.7015","2.0477","97.7015","65.1343","204.7674","0.0000"
"","117.2600","97.7181","2.0513","97.7181","65.1454","205.1315","0.0000"
"","117.2800","97.7346","2.0550","97.7346","65.1564","205.4950","0.0000"
"","117.3000","97.7514","2.0587","97.7514","65.1676","205.8728","0.0000"
"","117.3200","97.7678","2.0626","97.7678","65.1786","206.2644","0.0000"
"","117.3400","97.7846","2.0664","97.7846","65.1897","206.6353","0.0000"
"","117.3600","97.8016","2.0702","97.8016","65.2011","207.0242","0.0000"
"","117.3800","97.8183","2.0744","97.8183","65.2122","207.4426","0.0000"
"","117.4000","97.8349","2.0784","97.8349","65.2233","207.8359","0.0000"
"","117.4200","97.8514","2.0818","97.8514","65.2343","208.1803","0.0000"
"","117.4400","97.8682","2.0853","97.8682","65.2454","208.5263","0.0000"
"","117.4600","97.8848","2.0891","97.8848","65.2565","208.9058","0.0000"
"","117.4800","97.9013","2.0928","97.9013","65.2676","209.2757","0.0000"
"","117.5000","97.9182","2.0964","97.9182","65.2788","209.6355","0.0000"
"","117.5200","97.9349","2.1002","97.9349","65.2899","210.0248","0.0000"
"","117.5400","97.9516","2.1043","97.9516","65.3011","210.4336","0.0000"
"","117.5600","97.9680","2.1081","97.9680","65.3120","210.8118","0.0000"
"","117.5800","97.9847","2.1118","97.9847","65.3231","211.1783","0.0000"
"","117.6000","98.0014","2.1156","98.0014","65.3343","211.5631","0.0000"
"","117.6200","98.0180","2.1196","98.0180","65.3453","211.9583","0.0000"
"","117.6400","98.0346","2.1234","98.0346","65.3564","212.3448","0.0000"
"","117.6600","98.0516","2.1274","98.0516","65.3677","212.7392","0.0000"
"","117.6800","98.0684","2.1316","98.0684","65.3789","213.1641","0.0000"
"","117.7000","98.0847","2.1356","98.0847","65.3898","213.5600","0.0000"
"","117.7200","98.1011","2.1390","98.1011","65.4007","213.9009","0.0000"
"","117.7400","98.1177","2.1425","98.1177","65.4118","214.2534","0.0000"
"","117.7600","98.1344","2.1466","98.1344","65.4229","214.6597","0.0000"
"","117.7800","98.1510","2.1507","98.1510","65.4340","215.0682","0.0000"
"","117.8000","98.1683","2.1547","98.1683","65.4455","215.4741","0.0000"
"","117.8200","98.1853","2.1592","98.1853","65.4568","215.9160","0.0000"
"","117.8400","98.2016","2.1635","98.2016","65.4677","216.3531","0.0000"
"","117.8600","98.2181","2.1673","98.2181","65.4787","216.7312","0.0000"
"","117.8800","98.2350","2.1711","98.2350","65.4900","217.1095","0.0000"
"","117.9000","98.2519","2.1753","98.2519","65.5012","217.5348","0.0000"
"","117.9200","98.2684","2.1796","98.2684","65.5123","217.9591","0.0000"
"","117.9400","98.2848","2.1834","98.2848","65.5232","218.3407","0.0000"
"","117.9600","98.3018","2.1871","98.3018","65.5345","218.7068","0.0000"
"","117.9800","98.3183","2.1909","98.3183","65.5455","219.0892","0.0000"
"","118.0000","98.3345","2.1945","98.3345","65.5563","219.4459","0.0000"
"","118.0200","98.3512","2.1978","98.3512","65.5675","219.7807","0.0000"
"","118.0400","98.3681","2.2014","98.3681","65.5788","220.1450","0.0000"
"","118.0600","98.3848","2.2054","98.3848","65.5899","220.5418","0.0000"
"","118.0800","98.4017","2.2093","98.4017","65.6011","220.9286","0.0000"
"","118.1000","98.4185","2.2131","98.4185","65.6124","221.3121","0.0000"
"","118.1200","98.4352","2.2170","98.4352","65.6235","221.7046","0.0000"
"","118.1400","98.4515","2.2208","98.4515","65.6343","222.0769","0.0000"
"","118.1600","98.4679","2.2242","98.4679","65.6453","222.4177","0.0000"
"","118.1800","98.4848","2.2278","98.4848","65.6565","222.7774","0.0000"
"","118.2000","98.5019","2.2319","98.5019","65.6679","223.1923","0.0000"
"","118.2200","98.5184","2.2362","98.5184","65.6789","223.6198","0.0000"
"","118.2400","98.5350","2.2399","98.5350","65.6900","223.9925","0.0000"
"","118.2600","98.5518","2.2434","98.5518","65.7012","224.3436","0.0000"
"","118.2800","98.5681","2.2468","98.5681","65.7121","224.6793","0.0000"
"","118.3000","98.5843","2.2498","98.5843","65.7229","224.9787","0.0000"
"","118.3200","98.6011","2.2526","98.6011","65.7340","225.2634","0.0000"
"","118.3400","98.6183","2.2561","98.6183","65.7455","225.6142","0.0000"
"","118.3600","98.6349","2.2600","98.6349","65.7566","226.0002","0.0000"
"","118.3800","98.6512","2.2633","98.6512","65.7675","226.3280","0.0000"
"","118.4000","98.6681","2.2660","98.6681","65.7788","226.6038","0.0000"
"","118.4200","98.6850","2.2691","98.6850","65.7900","226.9134","0.0000"
"","118.4400","98.7013","2.2724","98.7013","65.8009","227.2366","0.0000"
"","118.4600","98.7178","2.2753","98.7178","65.8119","227.5297","0.0000"
"","118.4800","98.7349","2.2784","98.7349","65.8233","227.8385","0.0000"
"","118.5000","98.7519","2.2822","98.7519","65.8346","228.2155","0.0000"
"","118.5200","98.7683","2.2859","98.7683","65.8456","228.5916","0.0000"
"","118.5400","98.7849","2.2892","98.7849","65.8566","228.9157","0.0000"
"","118.5600","98.8016","2.2923","98.8016","65.8678","229.2278","0.0000"
"","118.5800","98.8180","2.2955","98.8180","65.8787","229.5485","0.0000"
"","118.6000","98.8345","2.2985","98.8345","65.8896","229.8455","0.0000"
"","118.6200","98.8516","2.3016","98.8516","65.9011","230.1577","0.0000"
"","118.6400","98.8686","2.3053","98.8686","65.9124","230.5306","0.0000"
"","118.6600","98.8852","2.3090","98.8852","65.9235","230.8961","0.0000"
"","118.6800","98.9015","2.3122","98.9015","65.9343","231.2179","0.0000"
"","118.7000","98.9180","2.3151","98.9180","65.9454","231.5068","0.0000"
"","118.7200","98.9349","2.3184","98.9349","65.9566","231.8386","0.0000"
"","118.7400","98.9516","2.3220","98.9516","65.9677","232.2050","0.0000"
"","118.7600","98.9681","2.3256","98.9681","65.9787","232.5632","0.0000"
"","118.7800","98.9850","2.3294","98.9850","65.9900","232.9437","0.0000"
"","118.8000","99.0017","2.3336","99.0017","66.0012","233.3584","0.0000"
"","118.8200","99.0184","2.3377","99.0184","66.0123","233.7720","0.0000"
"","118.8400","99.0349","2.3417","99.0349","66.0233","234.1690","0.0000"
"","118.8600","99.0516","2.3454","99.0516","66.0344","234.5441","0.0000"
"","118.8800","99.0683","2.3492","99.0683","66.0456","234.9249","0.0000"
"","118.9000","99.0849","2.3531","99.0849","66.0566","235.3126","0.0000"
"","118.9200","99.1015","2.3570","99.1015","66.0677","235.7047","0.0000"
"","118.9400","99.1184","2.3610","99.1184","66.0789","236.1010","0.0000"
"","118.9600","99.1349","2.3650","99.1349","66.0899","236.5012","0.0000"
"","118.9800","99.1512","2.3687","99.1512","66.1008","236.8660","0.0000"
"","119.0000","99.1677","2.3720","99.1677","66.1118","237.2049","0.0000"
"","119.0200","99.1846","2.3758","99.1846","66.1231","237.5757","0.0000"
"","119.0400","99.2014","2.3798","99.2014","66.1342","237.9767","0.0000"
"","119.0600","99.2181","2.3837","99.2181","66.1454","238.3714","0.0000"
"","119.0800","99.2350","2.3876","99.2350","66.1567","238.7567","0.0000"
"","119.1000","99.2519","2.3916","99.2519","66.1679","239.1552","0.0000"
"","119.1200","99.2681","2.3953","99.2681","66.1787","239.5274","0.0000"
"","119.1400","99.2845","2.3984","99.2845","66.1897","239.8385","0.0000"
"","119.1600","99.3014","2.4016","99.3014","66.2009","240.1577","0.0000"
"","119.1800","99.3183","2.4055","99.3183","66.2122","240.5481","0.0000"
"","119.2000","99.3348","2.4096","99.3348","66.2232","240.9568","0.0000"
"","119.2200","99.3514","2.4133","99.3514","66.2343","241.3296","0.0000"
"","119.2400","99.3683","2.4171","99.3683","66.2455","241.7104","0.0000"
"","119.2600","99.3847","2.4212","99.3847","66.2565","242.1157","0.0000"
"","119.2800","99.4010","2.4247","99.4010","66.2673","242.4711","0.0000"
"","119.3000","99.4178","2.4282","99.4178","66.2785","242.8158","0.0000"
"","119.3200","99.4348","2.4323","99.4348","66.2898","243.2265","0.0000"
"","119.3400","99.4514","2.4367","99.4514","66.3009","243.6724","0.0000"
"","119.3600","99.4682","2.4408","99.4682","66.3121","244.0771","0.0000"
"","119.3800","99.4849","2.4447","99.4849","66.3233","244.4738","0.0000"
"","119.4000","99.5016","2.4487","99.5016","66.3344","244.8730","0.0000"
"","119.4200","99.5180","2.4523","99.5180","66.3453","245.2303","0.0000"
"","119.4400","99.5345","2.4557","99.5345","66.3563","245.5732","0.0000"
"","119.4600","99.5514","2.4596","99.5514","66.3676","245.9602","0.0000"
"","119.4800","99.5682","2.4639","99.5682","66.3788","246.3869","0.0000"
"","119.5000","99.5849","2.4680","99.5849","66.3900","246.7967","0.0000"
"","119.5200","99.6016","2.4719","99.6016","66.4011","247.1870","0.0000"
"","119.5400","99.6181","2.4758","99.6181","66.4121","247.5771","0.0000"
"","119.5600","99.6346","2.4797","99.6346","66.4231","247.9683","0.0000"
"","119.5800","99.6513","2.4836","99.6513","66.4342","248.3569","0.0000"
"","119.6000","99.6682","2.4878","99.6682","66.4454","248.7765","0.0000"
"","119.6200","99.6851","2.4924","99.6851","66.4567","249.2428","0.0000"
"","119.6400","99.7017","2.4970","99.7017","66.4678","249.7004","0.0000"
"","119.6600","99.7183","2.5012","99.7183","66.4789","250.1180","0.0000"
"","119.6800","99.7349","2.5054","99.7349","66.4899","250.5365","0.0000"
"","119.7000","99.7514","2.5096","99.7514","66.5009","250.9573","0.0000"
"","119.7200","99.7679","2.5135","99.7679","66.5119","251.3477","0.0000"
"","119.7400","99.7848","2.5173","99.7848","66.5232","251.7303","0.0000"
"","119.7600","99.8017","2.5217","99.8017","66.5345","252.1698","0.0000"
"","119.7800","99.8183","2.5262","99.8183","66.5456","252.6202","0.0000"
"","119.8000","99.8351","2.5303","99.8351","66.5567","253.0300","0.0000"
"","119.8200","99.8515","2.5342","99.8515","66.5677","253.4198","0.0000"
"","119.8400","99.8681","2.5380","99.8681","66.5788","253.7960","0.0000"
"","119.8600","99.8847","2.5417","99.8847","66.5898","254.1724","0.0000"
"","119.8800","99.9014","2.5455","99.9014","66.6010","254.5504","0.0000"
"","119.9000","99.9182","2.5495","99.9182","66.6121","254.9475","0.0000"
"","119.9200","99.9350","2.5536","99.9350","66.6233","255.3586","0.0000"
"","119.9400","99.9517","2.5576","99.9517","66.6345","255.7618","0.0000"
"","119.9600","99.9683","2.5612","99.9683","66.6455","256.1211","0.0000"
"","119.9800","99.9848","2.5645","99.9848","66.6565","256.4547","0.0000"
"","120.0000","100.0013","2.5680","100.0013","66.6675","256.8046","0.0000"
"","120.0200","100.0181","2.5715","100.0181","66.6787","257.1451","0.0000"
"","120.0400","100.0347","2.5749","100.0347","66.6898","257.4891","0.0000"
"","120.0600","100.0517","2.5786","100.0517","66.7011","257.8630","0.0000"
"","120.0800","100.0684","2.5827","100.0684","66.7122","258.2657","0.0000"
"","120.1000","100.0849","2.5863","100.0849","66.7233","258.6316","0.0000"
"","120.1200","100.1014","2.5895","100.1014","66.7343","258.9542","0.0000"
"","120.1400","100.1181","2.5928","100.1181","66.7454","259.2847","0.0000"
"","120.1600","100.1347","2.5963","100.1347","66.7565","259.6314","0.0000"
"","120.1800","100.1515","2.5997","100.1515","66.7677","259.9716","0.0000"
"","120.2000","100.1683","2.6033","100.1683","66.7788","260.3277","0.0000"
"","120.2200","100.1849","2.6068","100.1849","66.7899","260.6817","0.0000"
"","120.2400","100.2015","2.6102","100.2015","66.8010","261.0244","0.0000"
"","120.2600","100.2180","2.6135","100.2180","66.8120","261.3478","0.0000"
"","120.2800","100.2347","2.6166","100.2347","66.8231","261.6638","0.0000"
"","120.3000","100.2512","2.6200","100.2512","66.8342","261.9958","0.0000"
"","120.3200","100.2680","2.6233","100.2680","66.8453","262.3322","0.0000"
"","120.3400","100.2849","2.6270","100.2849","66.8566","262.6975","0.0000"
"","120.3600","100.3018","2.6309","100.3018","66.8678","263.0894","0.0000"
"","120.3800","100.3183","2.6348","100.3183","66.8789","263.4766","0.0000"
"","120.4000","100.3348","2.6382","100.3348","66.8899","263.8203","0.0000"
"","120.4200","100.3515","2.6415","100.3515","66.9010","264.1513","0.0000"
"","120.4400","100.3680","2.6450","100.3680","66.9120","264.4980","0.0000"
"","120.4600","100.3846","2.6485","100.3846","66.9231","264.8510","0.0000"
"","120.4800","100.4015","2.6522","100.4015","66.9344","265.2199","0.0000"
"","120.5000","100.4184","2.6562","100.4184","66.9456","265.6154","0.0000"
"","120.5200","100.4348","2.6602","100.4348","66.9565","266.0164","0.0000"
"","120.5400","100.4511","2.6637","100.4511","66.9674","266.3686","0.0000"
"","120.5600","100.4676","2.6668","100.4676","66.9784","266.6782","0.0000"
"","120.5800","100.4843","2.6702","100.4843","66.9895","267.0165","0.0000"
"","120.6000","100.5013","2.6740","100.5013","67.0009","267.3974","0.0000"
"","120.6200","100.5183","2.6783","100.5183","67.0122","267.8266","0.0000"
"","120.6400","100.5352","2.6826","100.5352","67.0234","268.2608","0.0000"
"","120.6600","100.5517","2.6865","100.5517","67.0345","268.6518","0.0000"
"","120.6800","100.5681","2.6899","100.5681","67.0454","268.9853","0.0000"
"","120.7000","100.5846","2.6930","100.5846","67.0564","269.2960","0.0000"
"","120.7200","100.6013","2.6963","100.6013","67.0675","269.6260","0.0000"
"","120.7400","100.6182","2.6997","100.6182","67.0788","269.9669","0.0000"
"","120.7600","100.6349","2.7033","100.6349","67.0900","270.3324","0.0000"
"","120.7800","100.6515","2.7068","100.6515","67.1010","270.6830","0.0000"
"","120.8000","100.6683","2.7101","100.6683","67.1122","271.0136","0.0000"
"","120.8200","100.6850","2.7135","100.6850","67.1233","271.3512","0.0000"
"","120.8400","100.7014","2.7166","100.7014","67.1343","271.6551","0.0000"
"","120.8600","100.7179","2.7194","100.7179","67.1453","271.9378","0.0000"
"","120.8800","100.7348","2.7225","100.7348","67.1565","272.2487","0.0000"
"","120.9000","100.7516","2.7259","100.7516","67.1677","272.5872","0.0000"
"","120.9200","100.7681","2.7291","100.7681","67.1787","272.9133","0.0000"
"","120.9400","100.7849","2.7323","100.7849","67.1899","273.2274","0.0000"
"","120.9600","100.8017","2.7356","100.8017","67.2012","273.5591","0.0000"
"","120.9800","100.8184","2.7388","100.8184","67.2123","273.8847","0.0000"
"","121.0000","100.8349","2.7416","100.8349","67.2233","274.1621","0.0000"
"","121.0200","100.8517","2.7444","100.8517","67.2344","274.4418","0.0000"
"","121.0400","100.8684","2.7474","100.8684","67.2456","274.7440","0.0000"
"","121.0600","100.8850","2.7501","100.8850","67.2566","275.0141","0.0000"
"","121.0800","100.9016","2.7526","100.9016","67.2677","275.2566","0.0000"
"","121.1000","100.9180","2.7550","100.9180","67.2787","275.4998","0.0000"
"","121.1200","100.9347","2.7573","100.9347","67.2898","275.7349","0.0000"
"","121.1400","100.9512","2.7597","100.9512","67.3008","275.9678","0.0000"
"","121.1600","100.9681","2.7622","100.9681","67.3120","276.2240","0.0000"
"","121.1800","100.9850","2.7652","100.9850","67.3233","276.5218","0.0000"
"","121.2000","101.0017","2.7680","101.0017","67.3345","276.8043","0.0000"
"","121.2200","101.0184","2.7705","101.0184","67.3456","277.0511","0.0000"
"","121.2400","101.0349","2.7728","101.0349","67.3566","277.2757","0.0000"
"","121.2600","101.0514","2.7750","101.0514","67.3676","277.5042","0.0000"
"","121.2800","101.0682","2.7775","101.0682","67.3788","277.7451","0.0000"
"","121.3000","101.0849","2.7800","101.0849","67.3900","277.9971","0.0000"
"","121.3200","101.1017","2.7826","101.1017","67.4011","278.2607","0.0000"
"","121.3400","101.1186","2.7852","101.1186","67.4124","278.5226","0.0000"
"","121.3600","101.1352","2.7878","101.1352","67.4235","278.7819","0.0000"
"","121.3800","101.1518","2.7904","101.1518","67.4345","279.0406","0.0000"
"","121.4000","101.1679","2.7927","101.1679","67.4453","279.2744","0.0000"
"","121.4200","101.1846","2.7949","101.1846","67.4564","279.4855","0.0000"
"","121.4400","101.2015","2.7973","101.2015","67.4676","279.7303","0.0000"
"","121.4600","101.2181","2.8002","101.2181","67.4787","280.0173","0.0000"
"","121.4800","101.2349","2.8030","101.2349","67.4899","280.3001","0.0000"
"","121.5000","101.2515","2.8057","101.2515","67.5010","280.5691","0.0000"
"","121.5200","101.2681","2.8082","101.2681","67.5120","280.8233","0.0000"
"","121.5400","101.2845","2.8106","101.2845","67.5230","281.0561","0.0000"
"","121.5600","101.3013","2.8131","101.3013","67.5342","281.3102","0.0000"
"","121.5800","101.3184","2.8163","101.3184","67.5456","281.6287","0.0000"
"","121.6000","101.3350","2.8197","101.3350","67.5567","281.9743","0.0000"
"","121.6200","101.3516","2.8229","101.3516","67.5678","282.2944","0.0000"
"","121.6400","101.3684","2.8259","101.3684","67.5789","282.5926","0.0000"
"","121.6600","101.3852","2.8290","101.3852","67.5901","282.9050","0.0000"
"","121.6800","101.4016","2.8320","101.4016","67.6010","283.1964","0.0000"
"","121.7000","101.4180","2.8346","101.4180","67.6120","283.4568","0.0000"
"","121.7200","101.4347","2.8372","101.4347","67.6232","283.7176","0.0000"
"","121.7400","101.4515","2.8402","101.4515","67.6343","284.0250","0.0000"
"","121.7600","101.4682","2.8437","101.4682","67.6454","284.3661","0.0000"
"","121.7800","101.4848","2.8470","101.4848","67.6565","284.7042","0.0000"
"","121.8000","101.5014","2.8504","101.5014","67.6676","285.0362","0.0000"
"","121.8200","101.5180","2.8533","101.5180","67.6786","285.3347","0.0000"
"","121.8400","101.5345","2.8563","101.5345","67.6897","285.6303","0.0000"
"","121.8600","101.5512","2.8596","101.5511","67.7008","285.9579","0.0000"
"","121.8800","101.5681","2.8631","101.5681","67.7121","286.3059","0.0000"
"","121.9000","101.5850","2.8668","101.5850","67.7234","286.6844","0.0000"
"","121.9200","101.6016","2.8705","101.6016","67.7344","287.0517","0.0000"
"","121.9400","101.6181","2.8739","101.6181","67.7454","287.3856","0.0000"
"","121.9600","101.6348","2.8768","101.6348","67.7566","287.6790","0.0000"
"","121.9800","101.6515","2.8799","101.6515","67.7677","287.9866","0.0000"
"","122.0000","101.6682","2.8832","101.6682","67.7788","288.3228","0.0000"
"","122.0200","101.6849","2.8867","101.6849","67.7899","288.6726","0.0000"
"","122.0400","101.7017","2.8902","101.7017","67.8011","289.0162","0.0000"
"","122.0600","101.7183","2.8937","101.7183","67.8122","289.3655","0.0000"
"","122.0800","101.7348","2.8972","101.7348","67.8232","289.7209","0.0000"
"","122.1000","101.7514","2.9007","101.7514","67.8343","290.0654","0.0000"
"","122.1200","101.7683","2.9041","101.7683","67.8455","290.4113","0.0000"
"","122.1400","101.7848","2.9078","101.7848","67.8565","290.7820","0.0000"
"","122.1600","101.8014","2.9114","101.8014","67.8676","291.1446","0.0000"
"","122.1800","101.8181","2.9152","101.8181","67.8787","291.5159","0.0000"
"","122.2000","101.8348","2.9190","101.8348","67.8899","291.8968","0.0000"
"","122.2200","101.8514","2.9228","101.8514","67.9009","292.2828","0.0000"
"","122.2400","101.8678","2.9264","101.8678","67.9119","292.6414","0.0000"
"","122.2600","101.8845","2.9301","101.8845","67.9230","293.0074","0.0000"
"","122.2800","101.9009","2.9340","101.9009","67.9340","293.3998","0.0000"
"","122.3000","101.9178","2.9379","101.9178","67.9452","293.7944","0.0000"
"","122.3200","101.9347","2.9424","101.9347","67.9565","294.2436","0.0000"
"","122.3400","101.9516","2.9471","101.9516","67.9677","294.7132","0.0000"
"","122.3600","101.9682","2.9518","101.9682","67.9788","295.1765","0.0000"
"","122.3800","101.9849","2.9562","101.9849","67.9899","295.6195","0.0000"
"","122.4000","102.0018","2.9607","102.0018","68.0012","296.0750","0.0000"
"","122.4200","102.0185","2.9656","102.0185","68.0124","296.5638","0.0000"
"","122.4400","102.0351","2.9703","102.0351","68.0234","297.0311","0.0000"
