Results Table 1


Results Table 2


Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
(s),(mm),(kN),(mm),(%),(MPa),
"103.1400","85.9518","0.0524","85.9518","57.3012","5.2416","0.0000"
"103.1600","85.9683","0.0519","85.9683","57.3122","5.1904","0.0000"
"103.1800","85.9852","0.0515","85.9852","57.3234","5.1474","0.0000"
"103.2000","86.0021","0.0510","86.0021","57.3347","5.1016","0.0000"
"103.2200","86.0186","0.0506","86.0186","57.3457","5.0586","0.0000"
"103.2400","86.0350","0.0502","86.0350","57.3567","5.0242","0.0000"
"103.2600","86.0516","0.0500","86.0516","57.3678","5.0009","0.0000"
"103.2800","86.0683","0.0498","86.0683","57.3789","4.9808","0.0000"
"103.3000","86.0848","0.0495","86.0848","57.3899","4.9492","0.0000"
"103.3200","86.1018","0.0491","86.1018","57.4012","4.9067","0.0000"
"103.3400","86.1187","0.0486","86.1187","57.4125","4.8615","0.0000"
"103.3600","86.1355","0.0483","86.1355","57.4236","4.8328","0.0000"
"103.3800","86.1520","0.0480","86.1520","57.4347","4.7990","0.0000"
"103.4000","86.1684","0.0478","86.1684","57.4456","4.7795","0.0000"
"103.4200","86.1850","0.0477","86.1850","57.4567","4.7671","0.0000"
"103.4400","86.2016","0.0476","86.2016","57.4677","4.7560","0.0000"
"103.4600","86.2183","0.0474","86.2183","57.4789","4.7394","0.0000"
"103.4800","86.2352","0.0472","86.2352","57.4901","4.7155","0.0000"
"103.5000","86.2521","0.0469","86.2521","57.5014","4.6919","0.0000"
"103.5200","86.2687","0.0467","86.2687","57.5125","4.6708","0.0000"
"103.5400","86.2850","0.0465","86.2850","57.5234","4.6538","0.0000"
"103.5600","86.3019","0.0463","86.3019","57.5346","4.6284","0.0000"
"103.5800","86.3186","0.0459","86.3186","57.5457","4.5900","0.0000"
"103.6000","86.3351","0.0454","86.3351","57.5567","4.5440","0.0000"
"103.6200","86.3516","0.0449","86.3516","57.5677","4.4935","0.0000"
"103.6400","86.3685","0.0445","86.3685","57.5790","4.4504","0.0000"
"103.6600","86.3851","0.0442","86.3851","57.5901","4.4162","0.0000"
"103.6800","86.4016","0.0438","86.4016","57.6010","4.3815","0.0000"
"103.7000","86.4182","0.0434","86.4182","57.6121","4.3352","0.0000"
"103.7200","86.4351","0.0429","86.4351","57.6234","4.2935","0.0000"
"103.7400","86.4517","0.0425","86.4517","57.6345","4.2454","0.0000"
"103.7600","86.4684","0.0411","86.4684","57.6456","4.1065","0.0000"
"103.7800","86.4854","0.0388","86.4854","57.6569","3.8780","0.0000"
"103.8000","86.5020","0.0372","86.5020","57.6680","3.7191","0.0000"
"103.8200","86.5184","0.0363","86.5184","57.6790","3.6314","0.0000"
"103.8400","86.5348","0.0357","86.5348","57.6899","3.5724","0.0000"
"103.8600","86.5516","0.0353","86.5516","57.7011","3.5284","0.0000"
"103.8800","86.5685","0.0350","86.5685","57.7123","3.5000","0.0000"
"103.9000","86.5851","0.0349","86.5851","57.7234","3.4901","0.0000"
"103.9200","86.6018","0.0348","86.6018","57.7345","3.4769","0.0000"
"103.9400","86.6187","0.0344","86.6187","57.7458","3.4439","0.0000"
"103.9600","86.6353","0.0340","86.6353","57.7569","3.3980","0.0000"
"103.9800","86.6517","0.0336","86.6517","57.7678","3.3590","0.0000"
"104.0000","86.6682","0.0333","86.6682","57.7788","3.3348","0.0000"
"104.0200","86.6853","0.0334","86.6853","57.7902","3.3353","0.0000"
"104.0400","86.7019","0.0334","86.7019","57.8013","3.3415","0.0000"
"104.0600","86.7185","0.0334","86.7185","57.8124","3.3450","0.0000"
"104.0800","86.7352","0.0335","86.7352","57.8235","3.3494","0.0000"
"104.1000","86.7518","0.0336","86.7518","57.8345","3.3570","0.0000"
"104.1200","86.7684","0.0336","86.7684","57.8456","3.3632","0.0000"
"104.1400","86.7848","0.0337","86.7848","57.8565","3.3744","0.0000"
"104.1600","86.8015","0.0339","86.8015","57.8677","3.3866","0.0000"
"104.1800","86.8183","0.0340","86.8183","57.8789","3.4038","0.0000"
"104.2000","86.8351","0.0343","86.8351","57.8900","3.4265","0.0000"
"104.2200","86.8517","0.0345","86.8517","57.9011","3.4501","0.0000"
"104.2400","86.8685","0.0347","86.8685","57.9123","3.4670","0.0000"
"104.2600","86.8850","0.0347","86.8850","57.9233","3.4743","0.0000"
"104.2800","86.9015","0.0348","86.9015","57.9343","3.4790","0.0000"
"104.3000","86.9183","0.0348","86.9183","57.9455","3.4832","0.0000"
"104.3200","86.9351","0.0349","86.9351","57.9567","3.4853","0.0000"
"104.3400","86.9518","0.0349","86.9518","57.9679","3.4864","0.0000"
"104.3600","86.9686","0.0350","86.9686","57.9791","3.4959","0.0000"
"104.3800","86.9851","0.0351","86.9851","57.9901","3.5079","0.0000"
"104.4000","87.0016","0.0352","87.0016","58.0011","3.5163","0.0000"
"104.4200","87.0182","0.0353","87.0182","58.0121","3.5341","0.0000"
"104.4400","87.0348","0.0355","87.0348","58.0232","3.5511","0.0000"
"104.4600","87.0518","0.0356","87.0518","58.0345","3.5585","0.0000"
"104.4800","87.0686","0.0356","87.0686","58.0457","3.5575","0.0000"
"104.5000","87.0851","0.0356","87.0851","58.0567","3.5584","0.0000"
"104.5200","87.1017","0.0356","87.1017","58.0678","3.5628","0.0000"
"104.5400","87.1183","0.0356","87.1183","58.0789","3.5617","0.0000"
"104.5600","87.1348","0.0356","87.1348","58.0899","3.5573","0.0000"
"104.5800","87.1516","0.0355","87.1516","58.1010","3.5526","0.0000"
"104.6000","87.1686","0.0356","87.1686","58.1124","3.5613","0.0000"
"104.6200","87.1853","0.0358","87.1853","58.1236","3.5757","0.0000"
"104.6400","87.2020","0.0358","87.2020","58.1347","3.5796","0.0000"
"104.6600","87.2185","0.0359","87.2185","58.1457","3.5887","0.0000"
"104.6800","87.2353","0.0360","87.2353","58.1568","3.6017","0.0000"
"104.7000","87.2519","0.0362","87.2519","58.1679","3.6216","0.0000"
"104.7200","87.2683","0.0365","87.2683","58.1789","3.6460","0.0000"
"104.7400","87.2850","0.0366","87.2850","58.1900","3.6612","0.0000"
"104.7600","87.3020","0.0366","87.3020","58.2013","3.6648","0.0000"
"104.7800","87.3187","0.0367","87.3187","58.2125","3.6653","0.0000"
"104.8000","87.3351","0.0367","87.3351","58.2234","3.6683","0.0000"
"104.8200","87.3516","0.0367","87.3516","58.2344","3.6712","0.0000"
"104.8400","87.3683","0.0368","87.3683","58.2456","3.6759","0.0000"
"104.8600","87.3850","0.0368","87.3850","58.2566","3.6763","0.0000"
"104.8800","87.4016","0.0368","87.4016","58.2677","3.6767","0.0000"
"104.9000","87.4185","0.0368","87.4185","58.2790","3.6770","0.0000"
"104.9200","87.4354","0.0367","87.4354","58.2903","3.6747","0.0000"
"104.9400","87.4517","0.0368","87.4517","58.3011","3.6765","0.0000"
"104.9600","87.4681","0.0368","87.4681","58.3120","3.6846","0.0000"
"104.9800","87.4848","0.0370","87.4848","58.3232","3.6967","0.0000"
"105.0000","87.5016","0.0371","87.5016","58.3344","3.7065","0.0000"
"105.0200","87.5181","0.0372","87.5181","58.3454","3.7163","0.0000"
"105.0400","87.5349","0.0372","87.5349","58.3566","3.7223","0.0000"
"105.0600","87.5520","0.0373","87.5520","58.3680","3.7277","0.0000"
"105.0800","87.5687","0.0373","87.5686","58.3791","3.7317","0.0000"
"105.1000","87.5849","0.0372","87.5849","58.3900","3.7194","0.0000"
"105.1200","87.6016","0.0371","87.6016","58.4011","3.7064","0.0000"
"105.1400","87.6184","0.0370","87.6184","58.4122","3.6970","0.0000"
"105.1600","87.6351","0.0370","87.6351","58.4234","3.6971","0.0000"
"105.1800","87.6516","0.0370","87.6516","58.4344","3.6989","0.0000"
"105.2000","87.6687","0.0371","87.6687","58.4458","3.7060","0.0000"
"105.2200","87.6853","0.0371","87.6853","58.4569","3.7150","0.0000"
"105.2400","87.7017","0.0371","87.7017","58.4678","3.7121","0.0000"
"105.2600","87.7181","0.0370","87.7181","58.4787","3.7049","0.0000"
"105.2800","87.7346","0.0369","87.7346","58.4898","3.6925","0.0000"
"105.3000","87.7513","0.0368","87.7513","58.5009","3.6838","0.0000"
"105.3200","87.7681","0.0369","87.7681","58.5120","3.6860","0.0000"
"105.3400","87.7852","0.0370","87.7852","58.5234","3.6980","0.0000"
"105.3600","87.8022","0.0371","87.8022","58.5348","3.7074","0.0000"
"105.3800","87.8187","0.0371","87.8187","58.5458","3.7096","0.0000"
"105.4000","87.8351","0.0370","87.8351","58.5567","3.6960","0.0000"
"105.4200","87.8519","0.0369","87.8519","58.5679","3.6883","0.0000"
"105.4400","87.8689","0.0370","87.8689","58.5792","3.6965","0.0000"
"105.4600","87.8854","0.0370","87.8854","58.5903","3.7008","0.0000"
"105.4800","87.9019","0.0370","87.9019","58.6013","3.6964","0.0000"
"105.5000","87.9187","0.0369","87.9187","58.6125","3.6902","0.0000"
"105.5200","87.9352","0.0369","87.9352","58.6235","3.6858","0.0000"
"105.5400","87.9513","0.0368","87.9513","58.6342","3.6777","0.0000"
"105.5600","87.9678","0.0367","87.9678","58.6452","3.6668","0.0000"
"105.5800","87.9849","0.0366","87.9849","58.6566","3.6592","0.0000"
"105.6000","88.0020","0.0365","88.0020","58.6680","3.6468","0.0000"
"105.6200","88.0187","0.0363","88.0187","58.6791","3.6268","0.0000"
"105.6400","88.0352","0.0361","88.0352","58.6901","3.6092","0.0000"
"105.6600","88.0520","0.0359","88.0520","58.7013","3.5937","0.0000"
"105.6800","88.0685","0.0358","88.0685","58.7123","3.5788","0.0000"
"105.7000","88.0849","0.0357","88.0849","58.7233","3.5672","0.0000"
"105.7200","88.1017","0.0356","88.1017","58.7345","3.5628","0.0000"
"105.7400","88.1187","0.0356","88.1187","58.7458","3.5554","0.0000"
"105.7600","88.1353","0.0354","88.1353","58.7569","3.5372","0.0000"
"105.7800","88.1517","0.0352","88.1517","58.7678","3.5151","0.0000"
"105.8000","88.1684","0.0351","88.1684","58.7789","3.5090","0.0000"
"105.8200","88.1850","0.0349","88.1850","58.7900","3.4926","0.0000"
"105.8400","88.2016","0.0348","88.2016","58.8010","3.4815","0.0000"
"105.8600","88.2182","0.0348","88.2182","58.8121","3.4787","0.0000"
"105.8800","88.2353","0.0348","88.2353","58.8235","3.4776","0.0000"
"105.9000","88.2522","0.0348","88.2522","58.8348","3.4800","0.0000"
"105.9200","88.2686","0.0348","88.2686","58.8457","3.4769","0.0000"
"105.9400","88.2851","0.0347","88.2851","58.8568","3.4684","0.0000"
"105.9600","88.3018","0.0346","88.3018","58.8679","3.4562","0.0000"
"105.9800","88.3185","0.0344","88.3185","58.8790","3.4440","0.0000"
"106.0000","88.3352","0.0344","88.3352","58.8901","3.4431","0.0000"
"106.0200","88.3521","0.0344","88.3521","58.9014","3.4448","0.0000"
"106.0400","88.3689","0.0344","88.3689","58.9126","3.4405","0.0000"
"106.0600","88.3855","0.0343","88.3855","58.9236","3.4283","0.0000"
"106.0800","88.4019","0.0341","88.4019","58.9346","3.4141","0.0000"
"106.1000","88.4183","0.0340","88.4183","58.9455","3.3995","0.0000"
"106.1200","88.4351","0.0338","88.4351","58.9567","3.3829","0.0000"
"106.1400","88.4517","0.0337","88.4517","58.9678","3.3704","0.0000"
"106.1600","88.4682","0.0336","88.4682","58.9788","3.3574","0.0000"
"106.1800","88.4851","0.0333","88.4851","58.9901","3.3315","0.0000"
"106.2000","88.5019","0.0332","88.5019","59.0013","3.3218","0.0000"
"106.2200","88.5182","0.0332","88.5182","59.0121","3.3173","0.0000"
"106.2400","88.5347","0.0331","88.5347","59.0231","3.3109","0.0000"
"106.2600","88.5517","0.0331","88.5517","59.0345","3.3057","0.0000"
"106.2800","88.5685","0.0330","88.5685","59.0456","3.2981","0.0000"
"106.3000","88.5851","0.0329","88.5851","59.0567","3.2896","0.0000"
"106.3200","88.6019","0.0329","88.6019","59.0679","3.2851","0.0000"
"106.3400","88.6189","0.0329","88.6189","59.0792","3.2880","0.0000"
"106.3600","88.6353","0.0330","88.6353","59.0902","3.2969","0.0000"
"106.3800","88.6515","0.0330","88.6515","59.1010","3.3040","0.0000"
"106.4000","88.6682","0.0331","88.6682","59.1121","3.3066","0.0000"
"106.4200","88.6851","0.0331","88.6851","59.1234","3.3071","0.0000"
"106.4400","88.7019","0.0331","88.7019","59.1346","3.3105","0.0000"
"106.4600","88.7185","0.0331","88.7185","59.1457","3.3147","0.0000"
"106.4800","88.7353","0.0332","88.7353","59.1569","3.3168","0.0000"
"106.5000","88.7518","0.0332","88.7518","59.1679","3.3164","0.0000"
"106.5200","88.7682","0.0332","88.7682","59.1788","3.3233","0.0000"
"106.5400","88.7849","0.0333","88.7849","59.1899","3.3271","0.0000"
"106.5600","88.8017","0.0333","88.8017","59.2012","3.3264","0.0000"
"106.5800","88.8186","0.0332","88.8186","59.2124","3.3197","0.0000"
"106.6000","88.8352","0.0332","88.8352","59.2234","3.3192","0.0000"
"106.6200","88.8520","0.0333","88.8520","59.2347","3.3259","0.0000"
"106.6400","88.8688","0.0334","88.8688","59.2459","3.3364","0.0000"
"106.6600","88.8851","0.0334","88.8851","59.2567","3.3415","0.0000"
"106.6800","88.9015","0.0334","88.9015","59.2677","3.3376","0.0000"
"106.7000","88.9183","0.0334","88.9183","59.2788","3.3363","0.0000"
"106.7200","88.9353","0.0335","88.9353","59.2902","3.3457","0.0000"
"106.7400","88.9518","0.0336","88.9518","59.3012","3.3562","0.0000"
"106.7600","88.9684","0.0336","88.9684","59.3123","3.3622","0.0000"
"106.7800","88.9851","0.0336","88.9851","59.3234","3.3578","0.0000"
"106.8000","89.0016","0.0335","89.0016","59.3344","3.3497","0.0000"
"106.8200","89.0183","0.0334","89.0183","59.3455","3.3433","0.0000"
"106.8400","89.0349","0.0333","89.0349","59.3566","3.3341","0.0000"
"106.8600","89.0518","0.0331","89.0518","59.3679","3.3147","0.0000"
"106.8800","89.0684","0.0329","89.0684","59.3790","3.2916","0.0000"
"106.9000","89.0853","0.0327","89.0853","59.3902","3.2706","0.0000"
"106.9200","89.1021","0.0326","89.1021","59.4014","3.2608","0.0000"
"106.9400","89.1185","0.0325","89.1185","59.4123","3.2542","0.0000"
"106.9600","89.1349","0.0325","89.1349","59.4233","3.2471","0.0000"
"106.9800","89.1516","0.0324","89.1516","59.4344","3.2432","0.0000"
"107.0000","89.1687","0.0324","89.1687","59.4458","3.2411","0.0000"
"107.0200","89.1853","0.0324","89.1853","59.4569","3.2435","0.0000"
"107.0400","89.2019","0.0325","89.2019","59.4680","3.2523","0.0000"
"107.0600","89.2185","0.0326","89.2185","59.4790","3.2571","0.0000"
"107.0800","89.2350","0.0326","89.2350","59.4900","3.2611","0.0000"
"107.1000","89.2517","0.0327","89.2517","59.5011","3.2662","0.0000"
"107.1200","89.2683","0.0327","89.2683","59.5122","3.2749","0.0000"
"107.1400","89.2851","0.0328","89.2851","59.5234","3.2824","0.0000"
"107.1600","89.3019","0.0328","89.3019","59.5346","3.2834","0.0000"
"107.1800","89.3187","0.0328","89.3187","59.5458","3.2802","0.0000"
"107.2000","89.3352","0.0328","89.3352","59.5568","3.2831","0.0000"
"107.2200","89.3518","0.0329","89.3518","59.5678","3.2947","0.0000"
"107.2400","89.3683","0.0331","89.3683","59.5789","3.3103","0.0000"
"107.2600","89.3848","0.0332","89.3848","59.5899","3.3208","0.0000"
"107.2800","89.4018","0.0333","89.4018","59.6012","3.3264","0.0000"
"107.3000","89.4187","0.0333","89.4187","59.6125","3.3304","0.0000"
"107.3200","89.4353","0.0334","89.4353","59.6236","3.3389","0.0000"
"107.3400","89.4519","0.0335","89.4519","59.6346","3.3511","0.0000"
"107.3600","89.4685","0.0336","89.4685","59.6457","3.3630","0.0000"
"107.3800","89.4850","0.0338","89.4850","59.6567","3.3771","0.0000"
"107.4000","89.5016","0.0339","89.5016","59.6677","3.3920","0.0000"
"107.4200","89.5183","0.0340","89.5183","59.6789","3.4027","0.0000"
"107.4400","89.5352","0.0342","89.5352","59.6901","3.4203","0.0000"
"107.4600","89.5520","0.0344","89.5520","59.7013","3.4356","0.0000"
"107.4800","89.5685","0.0345","89.5685","59.7123","3.4458","0.0000"
"107.5000","89.5850","0.0346","89.5850","59.7234","3.4561","0.0000"
"107.5200","89.6016","0.0347","89.6016","59.7344","3.4699","0.0000"
"107.5400","89.6183","0.0348","89.6183","59.7456","3.4802","0.0000"
"107.5600","89.6350","0.0348","89.6350","59.7566","3.4804","0.0000"
"107.5800","89.6517","0.0350","89.6517","59.7678","3.4957","0.0000"
"107.6000","89.6686","0.0351","89.6686","59.7791","3.5074","0.0000"
"107.6200","89.6853","0.0352","89.6853","59.7902","3.5172","0.0000"
"107.6400","89.7018","0.0353","89.7018","59.8012","3.5258","0.0000"
"107.6600","89.7184","0.0353","89.7184","59.8123","3.5287","0.0000"
"107.6800","89.7351","0.0353","89.7351","59.8234","3.5250","0.0000"
"107.7000","89.7517","0.0352","89.7517","59.8345","3.5245","0.0000"
"107.7200","89.7685","0.0353","89.7685","59.8457","3.5286","0.0000"
"107.7400","89.7853","0.0353","89.7853","59.8568","3.5348","0.0000"
"107.7600","89.8020","0.0354","89.8020","59.8680","3.5408","0.0000"
"107.7800","89.8185","0.0354","89.8185","59.8790","3.5439","0.0000"
"107.8000","89.8348","0.0355","89.8348","59.8899","3.5470","0.0000"
"107.8200","89.8516","0.0356","89.8516","59.9011","3.5561","0.0000"
"107.8400","89.8684","0.0357","89.8684","59.9123","3.5652","0.0000"
"107.8600","89.8850","0.0357","89.8850","59.9234","3.5725","0.0000"
"107.8800","89.9018","0.0358","89.9018","59.9345","3.5817","0.0000"
"107.9000","89.9187","0.0358","89.9187","59.9458","3.5808","0.0000"
"107.9200","89.9351","0.0359","89.9351","59.9567","3.5896","0.0000"
"107.9400","89.9515","0.0359","89.9515","59.9677","3.5929","0.0000"
"107.9600","89.9680","0.0359","89.9680","59.9787","3.5908","0.0000"
"107.9800","89.9848","0.0359","89.9848","59.9898","3.5914","0.0000"
"108.0000","90.0017","0.0360","90.0017","60.0011","3.5954","0.0000"
"108.0200","90.0183","0.0360","90.0183","60.0122","3.5996","0.0000"
"108.0400","90.0352","0.0360","90.0352","60.0235","3.6014","0.0000"
"108.0600","90.0518","0.0360","90.0518","60.0345","3.6034","0.0000"
"108.0800","90.0682","0.0360","90.0682","60.0455","3.6032","0.0000"
"108.1000","90.0844","0.0360","90.0844","60.0563","3.5973","0.0000"
"108.1200","90.1012","0.0359","90.1012","60.0675","3.5927","0.0000"
"108.1400","90.1182","0.0359","90.1182","60.0788","3.5932","0.0000"
"108.1600","90.1349","0.0359","90.1349","60.0900","3.5943","0.0000"
"108.1800","90.1518","0.0360","90.1518","60.1012","3.5972","0.0000"
"108.2000","90.1687","0.0360","90.1687","60.1125","3.5988","0.0000"
"108.2200","90.1855","0.0360","90.1855","60.1236","3.6023","0.0000"
"108.2400","90.2020","0.0360","90.2020","60.1347","3.5972","0.0000"
"108.2600","90.2188","0.0359","90.2188","60.1458","3.5897","0.0000"
"108.2800","90.2358","0.0359","90.2358","60.1572","3.5860","0.0000"
"108.3000","90.2522","0.0358","90.2522","60.1681","3.5801","0.0000"
"108.3200","90.2687","0.0357","90.2687","60.1791","3.5734","0.0000"
"108.3400","90.2852","0.0357","90.2852","60.1902","3.5694","0.0000"
"108.3600","90.3016","0.0357","90.3016","60.2011","3.5661","0.0000"
"108.3800","90.3182","0.0356","90.3182","60.2121","3.5586","0.0000"
"108.4000","90.3348","0.0355","90.3348","60.2232","3.5542","0.0000"
"108.4200","90.3516","0.0355","90.3516","60.2344","3.5515","0.0000"
"108.4400","90.3683","0.0355","90.3684","60.2456","3.5503","0.0000"
"108.4600","90.3852","0.0355","90.3852","60.2568","3.5466","0.0000"
"108.4800","90.4019","0.0354","90.4019","60.2679","3.5405","0.0000"
"108.5000","90.4185","0.0354","90.4185","60.2790","3.5351","0.0000"
"108.5200","90.4352","0.0353","90.4352","60.2901","3.5316","0.0000"
"108.5400","90.4518","0.0353","90.4518","60.3012","3.5297","0.0000"
"108.5600","90.4687","0.0353","90.4687","60.3125","3.5320","0.0000"
"108.5800","90.4855","0.0352","90.4855","60.3236","3.5222","0.0000"
"108.6000","90.5022","0.0352","90.5022","60.3348","3.5175","0.0000"
"108.6200","90.5187","0.0350","90.5187","60.3458","3.4959","0.0000"
"108.6400","90.5351","0.0343","90.5351","60.3568","3.4318","0.0000"
"108.6600","90.5517","0.0335","90.5517","60.3678","3.3479","0.0000"
"108.6800","90.5683","0.0327","90.5683","60.3789","3.2728","0.0000"
"108.7000","90.5850","0.0323","90.5850","60.3900","3.2286","0.0000"
"108.7200","90.6016","0.0321","90.6016","60.4011","3.2132","0.0000"
"108.7400","90.6185","0.0321","90.6185","60.4123","3.2077","0.0000"
"108.7600","90.6351","0.0320","90.6351","60.4234","3.1971","0.0000"
"108.7800","90.6517","0.0318","90.6517","60.4344","3.1849","0.0000"
"108.8000","90.6684","0.0317","90.6684","60.4456","3.1749","0.0000"
"108.8200","90.6851","0.0317","90.6851","60.4567","3.1697","0.0000"
"108.8400","90.7019","0.0317","90.7019","60.4679","3.1740","0.0000"
"108.8600","90.7186","0.0318","90.7186","60.4791","3.1761","0.0000"
"108.8800","90.7353","0.0318","90.7353","60.4902","3.1750","0.0000"
"108.9000","90.7519","0.0318","90.7519","60.5013","3.1782","0.0000"
"108.9200","90.7684","0.0318","90.7684","60.5123","3.1824","0.0000"
"108.9400","90.7848","0.0319","90.7848","60.5232","3.1861","0.0000"
"108.9600","90.8015","0.0320","90.8015","60.5343","3.1983","0.0000"
"108.9800","90.8184","0.0320","90.8184","60.5456","3.1964","0.0000"
"109.0000","90.8351","0.0320","90.8351","60.5568","3.1993","0.0000"
"109.0200","90.8518","0.0321","90.8518","60.5678","3.2060","0.0000"
"109.0400","90.8685","0.0322","90.8685","60.5790","3.2184","0.0000"
"109.0600","90.8850","0.0323","90.8850","60.5900","3.2288","0.0000"
"109.0800","90.9015","0.0324","90.9015","60.6010","3.2417","0.0000"
"109.1000","90.9182","0.0325","90.9182","60.6122","3.2545","0.0000"
"109.1200","90.9350","0.0327","90.9350","60.6233","3.2697","0.0000"
"109.1400","90.9519","0.0328","90.9519","60.6346","3.2850","0.0000"
"109.1600","90.9687","0.0330","90.9687","60.6458","3.2989","0.0000"
"109.1800","90.9853","0.0331","90.9853","60.6569","3.3097","0.0000"
"109.2000","91.0017","0.0331","91.0017","60.6678","3.3104","0.0000"
"109.2200","91.0184","0.0330","91.0184","60.6789","3.3048","0.0000"
"109.2400","91.0350","0.0330","91.0350","60.6900","3.3021","0.0000"
"109.2600","91.0518","0.0331","91.0518","60.7012","3.3136","0.0000"
"109.2800","91.0687","0.0332","91.0687","60.7124","3.3222","0.0000"
"109.3000","91.0853","0.0333","91.0853","60.7235","3.3278","0.0000"
"109.3200","91.1018","0.0333","91.1018","60.7345","3.3313","0.0000"
"109.3400","91.1182","0.0334","91.1182","60.7455","3.3373","0.0000"
"109.3600","91.1349","0.0334","91.1349","60.7566","3.3435","0.0000"
"109.3800","91.1516","0.0335","91.1516","60.7678","3.3515","0.0000"
"109.4000","91.1685","0.0336","91.1685","60.7790","3.3610","0.0000"
"109.4200","91.1852","0.0337","91.1852","60.7901","3.3682","0.0000"
"109.4400","91.2018","0.0337","91.2018","60.8012","3.3718","0.0000"
"109.4600","91.2186","0.0338","91.2186","60.8124","3.3813","0.0000"
"109.4800","91.2350","0.0340","91.2350","60.8233","3.3995","0.0000"
"109.5000","91.2515","0.0342","91.2515","60.8343","3.4189","0.0000"
"109.5200","91.2683","0.0344","91.2683","60.8455","3.4446","0.0000"
"109.5400","91.2850","0.0348","91.2850","60.8567","3.4754","0.0000"
"109.5600","91.3019","0.0351","91.3019","60.8680","3.5091","0.0000"
"109.5800","91.3186","0.0354","91.3186","60.8790","3.5431","0.0000"
"109.6000","91.3355","0.0358","91.3355","60.8903","3.5756","0.0000"
"109.6200","91.3520","0.0361","91.3520","60.9013","3.6090","0.0000"
"109.6400","91.3685","0.0364","91.3685","60.9123","3.6382","0.0000"
"109.6600","91.3852","0.0367","91.3852","60.9234","3.6719","0.0000"
"109.6800","91.4018","0.0371","91.4018","60.9345","3.7087","0.0000"
"109.7000","91.4186","0.0375","91.4186","60.9457","3.7514","0.0000"
"109.7200","91.4352","0.0380","91.4352","60.9568","3.7963","0.0000"
"109.7400","91.4520","0.0384","91.4520","60.9680","3.8425","0.0000"
"109.7600","91.4684","0.0388","91.4684","60.9789","3.8829","0.0000"
"109.7800","91.4849","0.0392","91.4849","60.9899","3.9212","0.0000"
"109.8000","91.5017","0.0396","91.5017","61.0011","3.9642","0.0000"
"109.8200","91.5184","0.0402","91.5184","61.0123","4.0205","0.0000"
"109.8400","91.5353","0.0408","91.5353","61.0235","4.0795","0.0000"
"109.8600","91.5520","0.0413","91.5520","61.0346","4.1346","0.0000"
"109.8800","91.5686","0.0419","91.5686","61.0457","4.1863","0.0000"
"109.9000","91.5850","0.0424","91.5850","61.0567","4.2395","0.0000"
"109.9200","91.6017","0.0429","91.6017","61.0678","4.2925","0.0000"
"109.9400","91.6182","0.0434","91.6182","61.0788","4.3421","0.0000"
"109.9600","91.6350","0.0440","91.6350","61.0900","4.3984","0.0000"
"109.9800","91.6517","0.0446","91.6517","61.1012","4.4613","0.0000"
"110.0000","91.6685","0.0452","91.6685","61.1123","4.5216","0.0000"
"110.0200","91.6852","0.0458","91.6853","61.1235","4.5806","0.0000"
"110.0400","91.7018","0.0464","91.7018","61.1345","4.6414","0.0000"
"110.0600","91.7182","0.0470","91.7182","61.1455","4.7049","0.0000"
"110.0800","91.7347","0.0478","91.7347","61.1565","4.7848","0.0000"
"110.1000","91.7515","0.0488","91.7515","61.1677","4.8828","0.0000"
"110.1200","91.7685","0.0499","91.7685","61.1790","4.9930","0.0000"
"110.1400","91.7853","0.0511","91.7853","61.1902","5.1116","0.0000"
"110.1600","91.8019","0.0524","91.8019","61.2013","5.2368","0.0000"
"110.1800","91.8184","0.0537","91.8184","61.2123","5.3669","0.0000"
"110.2000","91.8349","0.0550","91.8349","61.2233","5.5005","0.0000"
"110.2200","91.8516","0.0565","91.8516","61.2344","5.6462","0.0000"
"110.2400","91.8684","0.0581","91.8684","61.2456","5.8100","0.0000"
"110.2600","91.8851","0.0599","91.8851","61.2567","5.9912","0.0000"
"110.2800","91.9019","0.0619","91.9019","61.2679","6.1900","0.0000"
"110.3000","91.9188","0.0640","91.9188","61.2792","6.3998","0.0000"
"110.3200","91.9353","0.0660","91.9353","61.2902","6.6046","0.0000"
"110.3400","91.9518","0.0682","91.9518","61.3012","6.8171","0.0000"
"110.3600","91.9683","0.0705","91.9683","61.3122","7.0467","0.0000"
"110.3800","91.9851","0.0733","91.9851","61.3234","7.3275","0.0000"
"110.4000","92.0020","0.0764","92.0020","61.3347","7.6443","0.0000"
"110.4200","92.0185","0.0799","92.0185","61.3457","7.9949","0.0000"
"110.4400","92.0352","0.0837","92.0352","61.3568","8.3661","0.0000"
"110.4600","92.0518","0.0875","92.0518","61.3679","8.7488","0.0000"
"110.4800","92.0683","0.0915","92.0683","61.3789","9.1485","0.0000"
"110.5000","92.0847","0.0957","92.0847","61.3898","9.5750","0.0000"
"110.5200","92.1013","0.1002","92.1013","61.4008","10.0228","0.0000"
"110.5400","92.1180","0.1051","92.1180","61.4120","10.5053","0.0000"
"110.5600","92.1349","0.1102","92.1349","61.4233","11.0202","0.0000"
"110.5800","92.1517","0.1156","92.1517","61.4345","11.5579","0.0000"
"110.6000","92.1684","0.1211","92.1685","61.4456","12.1088","0.0000"
"110.6200","92.1849","0.1267","92.1849","61.4566","12.6715","0.0000"
"110.6400","92.2014","0.1323","92.2014","61.4676","13.2316","0.0000"
