Results Table 1


Results Table 2


Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
(s),(mm),(kN),(mm),(%),(MPa),
"22.5600","18.8015","0.5210","18.8015","47.0038","52.1010","0.0000"
"22.5800","18.8183","0.5217","18.8183","47.0457","52.1695","0.0000"
"22.6000","18.8352","0.5225","18.8352","47.0879","52.2475","0.0000"
"22.6200","18.8518","0.5233","18.8518","47.1296","52.3329","0.0000"
"22.6400","18.8685","0.5242","18.8685","47.1712","52.4185","0.0000"
"22.6600","18.8850","0.5248","18.8850","47.2125","52.4790","0.0000"
"22.6800","18.9014","0.5253","18.9014","47.2535","52.5328","0.0000"
"22.7000","18.9180","0.5259","18.9180","47.2951","52.5896","0.0000"
"22.7200","18.9348","0.5265","18.9348","47.3370","52.6510","0.0000"
"22.7400","18.9516","0.5272","18.9516","47.3789","52.7176","0.0000"
"22.7600","18.9685","0.5279","18.9685","47.4212","52.7907","0.0000"
"22.7800","18.9852","0.5287","18.9852","47.4631","52.8673","0.0000"
"22.8000","19.0016","0.5293","19.0016","47.5041","52.9321","0.0000"
"22.8200","19.0184","0.5298","19.0184","47.5460","52.9829","0.0000"
"22.8400","19.0349","0.5303","19.0349","47.5873","53.0349","0.0000"
"22.8600","19.0516","0.5309","19.0516","47.6289","53.0897","0.0000"
"22.8800","19.0683","0.5315","19.0683","47.6708","53.1466","0.0000"
"22.9000","19.0851","0.5321","19.0851","47.7127","53.2072","0.0000"
"22.9200","19.1019","0.5326","19.1019","47.7547","53.2641","0.0000"
"22.9400","19.1184","0.5331","19.1184","47.7960","53.3128","0.0000"
"22.9600","19.1348","0.5335","19.1348","47.8370","53.3477","0.0000"
"22.9800","19.1514","0.5338","19.1514","47.8786","53.3801","0.0000"
"23.0000","19.1681","0.5342","19.1681","47.9202","53.4200","0.0000"
"23.0200","19.1850","0.5348","19.1850","47.9624","53.4801","0.0000"
"23.0400","19.2019","0.5354","19.2019","48.0046","53.5420","0.0000"
"23.0600","19.2186","0.5360","19.2186","48.0465","53.6002","0.0000"
"23.0800","19.2351","0.5366","19.2351","48.0879","53.6592","0.0000"
"23.1000","19.2517","0.5371","19.2517","48.1292","53.7052","0.0000"
"23.1200","19.2682","0.5375","19.2682","48.1705","53.7506","0.0000"
"23.1400","19.2848","0.5380","19.2848","48.2121","53.8010","0.0000"
"23.1600","19.3016","0.5386","19.3016","48.2540","53.8649","0.0000"
"23.1800","19.3183","0.5393","19.3183","48.2956","53.9306","0.0000"
"23.2000","19.3350","0.5399","19.3350","48.3376","53.9888","0.0000"
"23.2200","19.3517","0.5404","19.3517","48.3792","54.0396","0.0000"
"23.2400","19.3683","0.5409","19.3683","48.4208","54.0857","0.0000"
"23.2600","19.3847","0.5413","19.3847","48.4618","54.1297","0.0000"
"23.2800","19.4014","0.5417","19.4014","48.5034","54.1710","0.0000"
"23.3000","19.4183","0.5422","19.4183","48.5456","54.2170","0.0000"
"23.3200","19.4350","0.5428","19.4350","48.5875","54.2764","0.0000"
"23.3400","19.4518","0.5434","19.4518","48.6294","54.3356","0.0000"
"23.3600","19.4684","0.5440","19.4684","48.6711","54.3967","0.0000"
"23.3800","19.4850","0.5446","19.4850","48.7124","54.4556","0.0000"
"23.4000","19.5015","0.5452","19.5015","48.7537","54.5159","0.0000"
"23.4200","19.5181","0.5458","19.5181","48.7953","54.5830","0.0000"
"23.4400","19.5350","0.5465","19.5350","48.8375","54.6547","0.0000"
"23.4600","19.5519","0.5474","19.5519","48.8797","54.7366","0.0000"
"23.4800","19.5684","0.5482","19.5684","48.9210","54.8198","0.0000"
"23.5000","19.5849","0.5489","19.5849","48.9624","54.8879","0.0000"
"23.5200","19.6015","0.5495","19.6015","49.0037","54.9548","0.0000"
"23.5400","19.6180","0.5502","19.6180","49.0450","55.0248","0.0000"
"23.5600","19.6346","0.5509","19.6346","49.0866","55.0926","0.0000"
"23.5800","19.6515","0.5517","19.6515","49.1288","55.1679","0.0000"
"23.6000","19.6684","0.5525","19.6684","49.1710","55.2540","0.0000"
"23.6200","19.6851","0.5534","19.6851","49.2126","55.3378","0.0000"
"23.6400","19.7017","0.5541","19.7017","49.2543","55.4143","0.0000"
"23.6600","19.7183","0.5548","19.7183","49.2959","55.4809","0.0000"
"23.6800","19.7350","0.5554","19.7350","49.3375","55.5438","0.0000"
"23.7000","19.7515","0.5561","19.7515","49.3788","55.6103","0.0000"
"23.7200","19.7683","0.5567","19.7683","49.4207","55.6733","0.0000"
"23.7400","19.7853","0.5576","19.7853","49.4632","55.7558","0.0000"
"23.7600","19.8019","0.5584","19.8019","49.5048","55.8442","0.0000"
"23.7800","19.8186","0.5592","19.8186","49.5464","55.9192","0.0000"
"23.8000","19.8348","0.5598","19.8348","49.5869","55.9828","0.0000"
"23.8200","19.8512","0.5603","19.8512","49.6279","56.0321","0.0000"
"23.8400","19.8677","0.5609","19.8677","49.6692","56.0885","0.0000"
"23.8600","19.8846","0.5616","19.8846","49.7114","56.1583","0.0000"
"23.8800","19.9016","0.5624","19.9016","49.7539","56.2443","0.0000"
"23.9000","19.9182","0.5633","19.9182","49.7955","56.3307","0.0000"
"23.9200","19.9349","0.5640","19.9349","49.8372","56.3999","0.0000"
"23.9400","19.9514","0.5646","19.9514","49.8785","56.4551","0.0000"
"23.9600","19.9682","0.5651","19.9682","49.9204","56.5097","0.0000"
"23.9800","19.9850","0.5657","19.9850","49.9626","56.5732","0.0000"
"24.0000","20.0019","0.5664","20.0019","50.0048","56.6359","0.0000"
"24.0200","20.0187","0.5670","20.0187","50.0467","56.7020","0.0000"
"24.0400","20.0354","0.5677","20.0354","50.0886","56.7714","0.0000"
"24.0600","20.0521","0.5684","20.0521","50.1302","56.8381","0.0000"
"24.0800","20.0685","0.5688","20.0685","50.1713","56.8836","0.0000"
"24.1000","20.0849","0.5693","20.0849","50.2123","56.9334","0.0000"
"24.1200","20.1013","0.5699","20.1013","50.2533","56.9920","0.0000"
"24.1400","20.1183","0.5706","20.1183","50.2958","57.0552","0.0000"
"24.1600","20.1352","0.5713","20.1352","50.3380","57.1332","0.0000"
"24.1800","20.1516","0.5721","20.1516","50.3790","57.2133","0.0000"
"24.2000","20.1685","0.5728","20.1685","50.4212","57.2843","0.0000"
"24.2200","20.1850","0.5736","20.1850","50.4626","57.3574","0.0000"
"24.2400","20.2014","0.5743","20.2014","50.5036","57.4288","0.0000"
"24.2600","20.2181","0.5750","20.2181","50.5452","57.4963","0.0000"
"24.2800","20.2350","0.5757","20.2350","50.5874","57.5704","0.0000"
"24.3000","20.2517","0.5765","20.2517","50.6293","57.6530","0.0000"
"24.3200","20.2684","0.5779","20.2684","50.6709","57.7853","0.0000"
"24.3400","20.2852","0.5801","20.2852","50.7131","58.0057","0.0000"
"24.3600","20.3018","0.5828","20.3018","50.7544","58.2789","0.0000"
"24.3800","20.3184","0.5855","20.3184","50.7961","58.5529","0.0000"
"24.4000","20.3350","0.5883","20.3350","50.8374","58.8285","0.0000"
"24.4200","20.3516","0.5910","20.3516","50.8790","59.1018","0.0000"
"24.4400","20.3685","0.5938","20.3685","50.9212","59.3812","0.0000"
"24.4600","20.3852","0.5966","20.3852","50.9631","59.6641","0.0000"
"24.4800","20.4019","0.5994","20.4019","51.0047","59.9385","0.0000"
"24.5000","20.4182","0.6020","20.4182","51.0455","60.1955","0.0000"
"24.5200","20.4347","0.6044","20.4347","51.0868","60.4372","0.0000"
"24.5400","20.4514","0.6068","20.4514","51.1284","60.6810","0.0000"
"24.5600","20.4682","0.6094","20.4682","51.1706","60.9360","0.0000"
"24.5800","20.4849","0.6120","20.4849","51.2122","61.2012","0.0000"
"24.6000","20.5015","0.6145","20.5015","51.2538","61.4475","0.0000"
"24.6200","20.5183","0.6168","20.5183","51.2957","61.6849","0.0000"
"24.6400","20.5349","0.6192","20.5349","51.3373","61.9195","0.0000"
"24.6600","20.5516","0.6215","20.5516","51.3790","62.1478","0.0000"
"24.6800","20.5682","0.6237","20.5682","51.4206","62.3738","0.0000"
"24.7000","20.5848","0.6259","20.5848","51.4619","62.5929","0.0000"
"24.7200","20.6015","0.6281","20.6015","51.5038","62.8092","0.0000"
"24.7400","20.6184","0.6303","20.6184","51.5460","63.0277","0.0000"
"24.7600","20.6352","0.6324","20.6352","51.5879","63.2437","0.0000"
"24.7800","20.6517","0.6345","20.6517","51.6292","63.4521","0.0000"
"24.8000","20.6681","0.6365","20.6681","51.6703","63.6463","0.0000"
"24.8200","20.6849","0.6384","20.6849","51.7122","63.8390","0.0000"
"24.8400","20.7016","0.6403","20.7016","51.7541","64.0305","0.0000"
"24.8600","20.7183","0.6423","20.7183","51.7957","64.2261","0.0000"
"24.8800","20.7349","0.6442","20.7349","51.8373","64.4168","0.0000"
"24.9000","20.7519","0.6460","20.7519","51.8798","64.6005","0.0000"
"24.9200","20.7685","0.6478","20.7685","51.9211","64.7819","0.0000"
"24.9400","20.7850","0.6494","20.7850","51.9624","64.9443","0.0000"
"24.9600","20.8015","0.6510","20.8015","52.0038","65.1037","0.0000"
"24.9800","20.8183","0.6526","20.8183","52.0457","65.2624","0.0000"
"25.0000","20.8348","0.6542","20.8348","52.0870","65.4184","0.0000"
"25.0200","20.8514","0.6557","20.8514","52.1286","65.5680","0.0000"
"25.0400","20.8683","0.6572","20.8683","52.1708","65.7202","0.0000"
"25.0600","20.8852","0.6588","20.8852","52.2130","65.8786","0.0000"
"25.0800","20.9019","0.6603","20.9019","52.2546","66.0335","0.0000"
"25.1000","20.9184","0.6617","20.9184","52.2960","66.1689","0.0000"
"25.1200","20.9350","0.6630","20.9350","52.3376","66.2992","0.0000"
"25.1400","20.9518","0.6643","20.9518","52.3795","66.4326","0.0000"
"25.1600","20.9684","0.6657","20.9684","52.4211","66.5703","0.0000"
"25.1800","20.9851","0.6671","20.9851","52.4627","66.7064","0.0000"
"25.2000","21.0018","0.6684","21.0019","52.5046","66.8371","0.0000"
"25.2200","21.0181","0.6696","21.0181","52.5454","66.9627","0.0000"
"25.2400","21.0347","0.6708","21.0347","52.5867","67.0804","0.0000"
"25.2600","21.0512","0.6720","21.0512","52.6280","67.2027","0.0000"
"25.2800","21.0682","0.6734","21.0682","52.6705","67.3354","0.0000"
"25.3000","21.0850","0.6748","21.0850","52.7124","67.4814","0.0000"
"25.3200","21.1017","0.6763","21.1017","52.7543","67.6333","0.0000"
"25.3400","21.1184","0.6780","21.1184","52.7959","67.7955","0.0000"
"25.3600","21.1350","0.6795","21.1350","52.8375","67.9500","0.0000"
"25.3800","21.1515","0.6810","21.1515","52.8789","68.0986","0.0000"
"25.4000","21.1681","0.6825","21.1681","52.9202","68.2549","0.0000"
"25.4200","21.1848","0.6842","21.1848","52.9621","68.4208","0.0000"
"25.4400","21.2016","0.6860","21.2016","53.0040","68.5978","0.0000"
"25.4600","21.2184","0.6878","21.2184","53.0459","68.7830","0.0000"
"25.4800","21.2352","0.6898","21.2352","53.0881","68.9828","0.0000"
"25.5000","21.2517","0.6918","21.2517","53.1291","69.1831","0.0000"
"25.5200","21.2683","0.6936","21.2683","53.1707","69.3601","0.0000"
"25.5400","21.2849","0.6954","21.2849","53.2124","69.5411","0.0000"
"25.5600","21.3017","0.6975","21.3017","53.2543","69.7455","0.0000"
"25.5800","21.3185","0.6997","21.3185","53.2962","69.9717","0.0000"
"25.6000","21.3350","0.7019","21.3350","53.3375","70.1935","0.0000"
"25.6200","21.3519","0.7041","21.3519","53.3797","70.4094","0.0000"
"25.6400","21.3684","0.7063","21.3684","53.4210","70.6317","0.0000"
"25.6600","21.3848","0.7085","21.3848","53.4621","70.8473","0.0000"
"25.6800","21.4013","0.7106","21.4013","53.5034","71.0597","0.0000"
"25.7000","21.4181","0.7128","21.4181","53.5453","71.2785","0.0000"
"25.7200","21.4349","0.7152","21.4349","53.5872","71.5202","0.0000"
"25.7400","21.4516","0.7177","21.4516","53.6291","71.7699","0.0000"
"25.7600","21.4684","0.7201","21.4684","53.6710","72.0143","0.0000"
"25.7800","21.4849","0.7226","21.4849","53.7123","72.2631","0.0000"
"25.8000","21.5012","0.7250","21.5012","53.7531","72.4988","0.0000"
"25.8200","21.5177","0.7271","21.5177","53.7944","72.7110","0.0000"
"25.8400","21.5347","0.7294","21.5347","53.8369","72.9366","0.0000"
"25.8600","21.5518","0.7320","21.5518","53.8794","73.1966","0.0000"
"25.8800","21.5685","0.7347","21.5685","53.9213","73.4688","0.0000"
"25.9000","21.5853","0.7373","21.5853","53.9632","73.7264","0.0000"
"25.9200","21.6018","0.7396","21.6018","54.0045","73.9650","0.0000"
"25.9400","21.6183","0.7419","21.6183","54.0458","74.1901","0.0000"
"25.9600","21.6349","0.7442","21.6349","54.0872","74.4200","0.0000"
"25.9800","21.6516","0.7467","21.6516","54.1291","74.6657","0.0000"
"26.0000","21.6686","0.7493","21.6686","54.1716","74.9279","0.0000"
"26.0200","21.6852","0.7520","21.6852","54.2129","75.2005","0.0000"
"26.0400","21.7017","0.7546","21.7017","54.2542","75.4597","0.0000"
"26.0600","21.7183","0.7571","21.7183","54.2958","75.7089","0.0000"
"26.0800","21.7349","0.7595","21.7349","54.3371","75.9548","0.0000"
"26.1000","21.7513","0.7620","21.7513","54.3782","76.1974","0.0000"
"26.1200","21.7680","0.7644","21.7680","54.4201","76.4408","0.0000"
"26.1400","21.7850","0.7671","21.7850","54.4626","76.7098","0.0000"
"26.1600","21.8018","0.7699","21.8018","54.5045","76.9903","0.0000"
"26.1800","21.8184","0.7725","21.8184","54.5461","77.2485","0.0000"
"26.2000","21.8350","0.7750","21.8350","54.5874","77.4970","0.0000"
"26.2200","21.8517","0.7774","21.8517","54.6293","77.7435","0.0000"
"26.2400","21.8683","0.7799","21.8683","54.6706","77.9916","0.0000"
"26.2600","21.8849","0.7823","21.8849","54.7123","78.2312","0.0000"
"26.2800","21.9017","0.7847","21.9017","54.7542","78.4729","0.0000"
"26.3000","21.9184","0.7872","21.9184","54.7961","78.7215","0.0000"
"26.3200","21.9351","0.7897","21.9351","54.8377","78.9712","0.0000"
"26.3400","21.9517","0.7921","21.9517","54.8793","79.2076","0.0000"
"26.3600","21.9683","0.7944","21.9683","54.9206","79.4412","0.0000"
"26.3800","21.9849","0.7967","21.9849","54.9622","79.6701","0.0000"
"26.4000","22.0015","0.7990","22.0015","55.0039","79.8968","0.0000"
"26.4200","22.0183","0.8013","22.0183","55.0458","80.1267","0.0000"
"26.4400","22.0351","0.8036","22.0351","55.0877","80.3603","0.0000"
"26.4600","22.0518","0.8060","22.0518","55.1296","80.5952","0.0000"
"26.4800","22.0684","0.8082","22.0684","55.1709","80.8207","0.0000"
"26.5000","22.0847","0.8102","22.0847","55.2116","81.0237","0.0000"
"26.5200","22.1013","0.8122","22.1013","55.2532","81.2191","0.0000"
"26.5400","22.1182","0.8143","22.1182","55.2955","81.4293","0.0000"
"26.5600","22.1348","0.8165","22.1348","55.3371","81.6534","0.0000"
"26.5800","22.1516","0.8188","22.1516","55.3790","81.8826","0.0000"
"26.6000","22.1686","0.8211","22.1686","55.4215","82.1076","0.0000"
"26.6200","22.1852","0.8235","22.1852","55.4631","82.3466","0.0000"
"26.6400","22.2015","0.8258","22.2015","55.5038","82.5826","0.0000"
"26.6600","22.2179","0.8279","22.2179","55.5448","82.7853","0.0000"
"26.6800","22.2347","0.8299","22.2347","55.5868","82.9905","0.0000"
"26.7000","22.2513","0.8321","22.2513","55.6284","83.2140","0.0000"
"26.7200","22.2680","0.8345","22.2680","55.6700","83.4470","0.0000"
"26.7400","22.2850","0.8369","22.2850","55.7125","83.6894","0.0000"
"26.7600","22.3019","0.8395","22.3019","55.7547","83.9491","0.0000"
"26.7800","22.3182","0.8419","22.3182","55.7954","84.1904","0.0000"
"26.8000","22.3348","0.8440","22.3348","55.8370","84.4009","0.0000"
"26.8200","22.3518","0.8462","22.3518","55.8795","84.6181","0.0000"
"26.8400","22.3688","0.8486","22.3688","55.9220","84.8629","0.0000"
"26.8600","22.3855","0.8511","22.3855","55.9636","85.1096","0.0000"
"26.8800","22.4021","0.8534","22.4021","56.0053","85.3372","0.0000"
"26.9000","22.4188","0.8555","22.4188","56.0469","85.5544","0.0000"
"26.9200","22.4349","0.8575","22.4349","56.0873","85.7550","0.0000"
"26.9400","22.4515","0.8593","22.4515","56.1286","85.9340","0.0000"
"26.9600","22.4682","0.8612","22.4682","56.1705","86.1243","0.0000"
"26.9800","22.4850","0.8634","22.4850","56.2124","86.3392","0.0000"
"27.0000","22.5017","0.8657","22.5017","56.2544","86.5714","0.0000"
"27.0200","22.5185","0.8679","22.5185","56.2963","86.7888","0.0000"
"27.0400","22.5352","0.8700","22.5352","56.3379","87.0035","0.0000"
"27.0600","22.5517","0.8721","22.5517","56.3792","87.2122","0.0000"
"27.0800","22.5681","0.8740","22.5681","56.4202","87.3957","0.0000"
"27.1000","22.5846","0.8757","22.5846","56.4615","87.5719","0.0000"
"27.1200","22.6015","0.8776","22.6015","56.5037","87.7632","0.0000"
"27.1400","22.6184","0.8798","22.6184","56.5460","87.9824","0.0000"
"27.1600","22.6351","0.8821","22.6351","56.5879","88.2067","0.0000"
"27.1800","22.6518","0.8842","22.6518","56.6295","88.4225","0.0000"
"27.2000","22.6683","0.8862","22.6683","56.6708","88.6165","0.0000"
"27.2200","22.6848","0.8879","22.6848","56.7121","88.7917","0.0000"
"27.2400","22.7014","0.8896","22.7014","56.7534","88.9623","0.0000"
"27.2600","22.7183","0.8915","22.7183","56.7956","89.1462","0.0000"
"27.2800","22.7349","0.8935","22.7349","56.8373","89.3537","0.0000"
"27.3000","22.7517","0.8956","22.7517","56.8792","89.5599","0.0000"
"27.3200","22.7684","0.8975","22.7684","56.9211","89.7537","0.0000"
"27.3400","22.7850","0.8995","22.7850","56.9624","89.9463","0.0000"
"27.3600","22.8015","0.9014","22.8015","57.0037","90.1419","0.0000"
"27.3800","22.8180","0.9032","22.8180","57.0450","90.3179","0.0000"
"27.4000","22.8348","0.9048","22.8348","57.0869","90.4828","0.0000"
"27.4200","22.8518","0.9068","22.8518","57.1294","90.6761","0.0000"
"27.4400","22.8687","0.9090","22.8687","57.1716","90.8973","0.0000"
"27.4600","22.8853","0.9110","22.8853","57.2133","91.1045","0.0000"
"27.4800","22.9017","0.9128","22.9017","57.2543","91.2845","0.0000"
"27.5000","22.9182","0.9144","22.9182","57.2956","91.4371","0.0000"
"27.5200","22.9348","0.9159","22.9348","57.3369","91.5929","0.0000"
"27.5400","22.9515","0.9175","22.9515","57.3788","91.7493","0.0000"
"27.5600","22.9683","0.9192","22.9683","57.4207","91.9242","0.0000"
"27.5800","22.9852","0.9212","22.9852","57.4629","92.1198","0.0000"
"27.6000","23.0018","0.9232","23.0018","57.5046","92.3166","0.0000"
"27.6200","23.0184","0.9249","23.0184","57.5459","92.4881","0.0000"
"27.6400","23.0349","0.9264","23.0349","57.5872","92.6423","0.0000"
"27.6600","23.0514","0.9280","23.0514","57.6285","92.8047","0.0000"
"27.6800","23.0682","0.9298","23.0682","57.6704","92.9770","0.0000"
"27.7000","23.0849","0.9316","23.0849","57.7123","93.1565","0.0000"
"27.7200","23.1019","0.9336","23.1019","57.7548","93.3557","0.0000"
"27.7400","23.1186","0.9357","23.1186","57.7965","93.5707","0.0000"
"27.7600","23.1352","0.9376","23.1352","57.8381","93.7576","0.0000"
"27.7800","23.1519","0.9392","23.1519","57.8797","93.9242","0.0000"
"27.8000","23.1683","0.9409","23.1683","57.9207","94.0910","0.0000"
"27.8200","23.1848","0.9425","23.1848","57.9620","94.2527","0.0000"
"27.8400","23.2017","0.9441","23.2017","58.0042","94.4113","0.0000"
"27.8600","23.2185","0.9459","23.2185","58.0461","94.5902","0.0000"
"27.8800","23.2351","0.9478","23.2351","58.0878","94.7791","0.0000"
"27.9000","23.2516","0.9495","23.2516","58.1291","94.9545","0.0000"
"27.9200","23.2680","0.9511","23.2680","58.1701","95.1064","0.0000"
"27.9400","23.2848","0.9525","23.2848","58.2120","95.2533","0.0000"
"27.9600","23.3016","0.9542","23.3016","58.2539","95.4219","0.0000"
"27.9800","23.3182","0.9560","23.3182","58.2955","95.6035","0.0000"
"28.0000","23.3350","0.9578","23.3350","58.3375","95.7783","0.0000"
"28.0200","23.3517","0.9596","23.3517","58.3794","95.9566","0.0000"
"28.0400","23.3683","0.9613","23.3683","58.4207","96.1306","0.0000"
"28.0600","23.3847","0.9629","23.3847","58.4617","96.2853","0.0000"
"28.0800","23.4013","0.9642","23.4013","58.5033","96.4166","0.0000"
"28.1000","23.4181","0.9657","23.4181","58.5452","96.5659","0.0000"
"28.1200","23.4350","0.9674","23.4350","58.5874","96.7431","0.0000"
"28.1400","23.4517","0.9693","23.4517","58.6293","96.9269","0.0000"
"28.1600","23.4685","0.9710","23.4685","58.6712","97.0994","0.0000"
"28.1800","23.4850","0.9727","23.4850","58.7126","97.2673","0.0000"
"28.2000","23.5014","0.9742","23.5014","58.7536","97.4228","0.0000"
"28.2200","23.5181","0.9756","23.5181","58.7952","97.5649","0.0000"
"28.2400","23.5348","0.9771","23.5348","58.8371","97.7105","0.0000"
"28.2600","23.5516","0.9788","23.5516","58.8790","97.8818","0.0000"
"28.2800","23.5683","0.9806","23.5683","58.9206","98.0581","0.0000"
"28.3000","23.5851","0.9822","23.5851","58.9628","98.2215","0.0000"
"28.3200","23.6019","0.9839","23.6019","59.0048","98.3876","0.0000"
"28.3400","23.6183","0.9855","23.6183","59.0458","98.5523","0.0000"
"28.3600","23.6347","0.9869","23.6347","59.0868","98.6877","0.0000"
"28.3800","23.6514","0.9882","23.6514","59.1284","98.8185","0.0000"
"28.4000","23.6681","0.9897","23.6681","59.1703","98.9705","0.0000"
"28.4200","23.6847","0.9913","23.6847","59.2116","99.1342","0.0000"
"28.4400","23.7015","0.9930","23.7015","59.2539","99.3027","0.0000"
"28.4600","23.7184","0.9948","23.7184","59.2961","99.4794","0.0000"
"28.4800","23.7350","0.9966","23.7350","59.3374","99.6620","0.0000"
"28.5000","23.7516","0.9982","23.7516","59.3790","99.8238","0.0000"
"28.5200","23.7682","0.9997","23.7682","59.4206","99.9700","0.0000"
"28.5400","23.7851","1.0013","23.7851","59.4628","100.1294","0.0000"
"28.5600","23.8019","1.0031","23.8019","59.5047","100.3076","0.0000"
"28.5800","23.8185","1.0048","23.8185","59.5463","100.4795","0.0000"
"28.6000","23.8353","1.0063","23.8353","59.5883","100.6331","0.0000"
"28.6200","23.8518","1.0078","23.8518","59.6296","100.7847","0.0000"
"28.6400","23.8684","1.0092","23.8684","59.6709","100.9225","0.0000"
"28.6600","23.8848","1.0105","23.8848","59.7119","101.0541","0.0000"
"28.6800","23.9016","1.0119","23.9016","59.7541","101.1894","0.0000"
"28.7000","23.9185","1.0135","23.9185","59.7963","101.3527","0.0000"
"28.7200","23.9352","1.0152","23.9352","59.8379","101.5241","0.0000"
"28.7400","23.9518","1.0168","23.9518","59.8795","101.6813","0.0000"
"28.7600","23.9683","1.0182","23.9683","59.9209","101.8176","0.0000"
"28.7800","23.9849","1.0194","23.9849","59.9622","101.9360","0.0000"
"28.8000","24.0015","1.0206","24.0015","60.0038","102.0620","0.0000"
"28.8200","24.0183","1.0220","24.0183","60.0457","102.1998","0.0000"
"28.8400","24.0352","1.0235","24.0352","60.0879","102.3541","0.0000"
"28.8600","24.0520","1.0252","24.0520","60.1301","102.5165","0.0000"
"28.8800","24.0686","1.0268","24.0686","60.1714","102.6767","0.0000"
"28.9000","24.0850","1.0281","24.0850","60.2125","102.8097","0.0000"
"28.9200","24.1016","1.0292","24.1016","60.2541","102.9181","0.0000"
"28.9400","24.1182","1.0303","24.1182","60.2954","103.0297","0.0000"
"28.9600","24.1349","1.0315","24.1349","60.3373","103.1479","0.0000"
"28.9800","24.1517","1.0329","24.1517","60.3792","103.2886","0.0000"
"29.0000","24.1685","1.0344","24.1685","60.4211","103.4400","0.0000"
"29.0200","24.1851","1.0359","24.1851","60.4627","103.5914","0.0000"
"29.0400","24.2015","1.0373","24.2015","60.5038","103.7252","0.0000"
"29.0600","24.2182","1.0384","24.2182","60.5454","103.8367","0.0000"
"29.0800","24.2348","1.0395","24.2348","60.5870","103.9505","0.0000"
"29.1000","24.2516","1.0408","24.2516","60.6289","104.0790","0.0000"
"29.1200","24.2682","1.0422","24.2682","60.6705","104.2194","0.0000"
"29.1400","24.2851","1.0435","24.2851","60.7127","104.3519","0.0000"
"29.1600","24.3019","1.0449","24.3019","60.7546","104.4947","0.0000"
"29.1800","24.3183","1.0462","24.3183","60.7957","104.6235","0.0000"
"29.2000","24.3347","1.0472","24.3347","60.8367","104.7180","0.0000"
"29.2200","24.3514","1.0481","24.3514","60.8786","104.8108","0.0000"
"29.2400","24.3682","1.0492","24.3682","60.9205","104.9168","0.0000"
"29.2600","24.3850","1.0503","24.3850","60.9624","105.0331","0.0000"
"29.2800","24.4018","1.0515","24.4018","61.0046","105.1543","0.0000"
"29.3000","24.4185","1.0527","24.4185","61.0462","105.2747","0.0000"
"29.3200","24.4349","1.0538","24.4349","61.0873","105.3774","0.0000"
"29.3400","24.4513","1.0545","24.4513","61.1283","105.4479","0.0000"
"29.3600","24.4681","1.0552","24.4681","61.1702","105.5158","0.0000"
"29.3800","24.4850","1.0561","24.4850","61.2124","105.6120","0.0000"
"29.4000","24.5017","1.0572","24.5017","61.2543","105.7198","0.0000"
"29.4200","24.5184","1.0583","24.5184","61.2959","105.8258","0.0000"
"29.4400","24.5351","1.0592","24.5351","61.3378","105.9229","0.0000"
"29.4600","24.5517","1.0601","24.5517","61.3791","106.0073","0.0000"
"29.4800","24.5681","1.0606","24.5681","61.4202","106.0606","0.0000"
"29.5000","24.5846","1.0612","24.5846","61.4615","106.1157","0.0000"
"29.5200","24.6014","1.0619","24.6014","61.5034","106.1912","0.0000"
"29.5400","24.6180","1.0628","24.6180","61.5450","106.2785","0.0000"
"29.5600","24.6349","1.0637","24.6349","61.5872","106.3685","0.0000"
"29.5800","24.6517","1.0647","24.6517","61.6291","106.4713","0.0000"
"29.6000","24.6684","1.0658","24.6684","61.6710","106.5792","0.0000"
"29.6200","24.6848","1.0667","24.6848","61.7121","106.6701","0.0000"
"29.6400","24.7016","1.0673","24.7016","61.7540","106.7330","0.0000"
"29.6600","24.7182","1.0680","24.7182","61.7956","106.7994","0.0000"
"29.6800","24.7352","1.0688","24.7352","61.8381","106.8825","0.0000"
"29.7000","24.7519","1.0696","24.7519","61.8797","106.9607","0.0000"
"29.7200","24.7686","1.0702","24.7686","61.9216","107.0246","0.0000"
"29.7400","24.7853","1.0708","24.7853","61.9632","107.0814","0.0000"
"29.7600","24.8017","1.0713","24.8017","62.0042","107.1288","0.0000"
"29.7800","24.8182","1.0716","24.8182","62.0456","107.1562","0.0000"
"29.8000","24.8349","1.0718","24.8349","62.0872","107.1820","0.0000"
"29.8200","24.8518","1.0722","24.8518","62.1294","107.2244","0.0000"
"29.8400","24.8685","1.0728","24.8685","62.1713","107.2804","0.0000"
"29.8600","24.8852","1.0732","24.8852","62.2129","107.3194","0.0000"
"29.8800","24.9017","1.0735","24.9017","62.2542","107.3508","0.0000"
"29.9000","24.9183","1.0737","24.9183","62.2958","107.3736","0.0000"
"29.9200","24.9349","1.0739","24.9349","62.3372","107.3863","0.0000"
"29.9400","24.9513","1.0738","24.9513","62.3782","107.3830","0.0000"
"29.9600","24.9682","1.0737","24.9682","62.4204","107.3734","0.0000"
"29.9800","24.9852","1.0739","24.9852","62.4629","107.3947","0.0000"
"30.0000","25.0018","1.0742","25.0018","62.5045","107.4250","0.0000"
"30.0200","25.0183","1.0743","25.0183","62.5458","107.4288","0.0000"
"30.0400","25.0350","1.0741","25.0350","62.5874","107.4074","0.0000"
"30.0600","25.0517","1.0738","25.0517","62.6294","107.3800","0.0000"
